"","sh","ma","stability","S_seagrass","S_bistable","S_bare","CA_seagrass","CA_bistable","CA_bare","CS_seagrass","CS_bistable","CS_bare","CB_seagrass","CB_bistable","CB_bare","N_seagrass","N_bistable","N_bare"
"197",22.7,0.00394630872483222,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,418.57,NA,NA,0.67
"198",1e+06,0.00394630872483222,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,418.57,NA,NA,2.97
"199",22.7,0.00398657718120805,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,418.48,NA,NA,0.67
"200",1e+06,0.00398657718120805,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,418.48,NA,NA,2.97
"201",22.7,0.00402684563758389,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,418.4,NA,NA,0.67
"202",1e+06,0.00402684563758389,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,418.4,NA,NA,2.97
"203",22.7,0.00406711409395973,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,418.32,NA,NA,0.67
"204",1e+06,0.00406711409395973,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,418.32,NA,NA,2.97
"205",22.7,0.00410738255033557,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,418.23,NA,NA,0.67
"206",1e+06,0.00410738255033557,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,418.23,NA,NA,2.97
"207",22.7,0.00414765100671141,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,418.15,NA,NA,0.67
"208",1e+06,0.00414765100671141,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,418.15,NA,NA,2.97
"209",22.7,0.00418791946308725,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,418.07,NA,NA,0.67
"210",1e+06,0.00418791946308725,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,418.07,NA,NA,2.97
"211",22.7,0.00422818791946309,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.99,NA,NA,0.67
"212",1e+06,0.00422818791946309,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.99,NA,NA,2.97
"213",22.7,0.00426845637583893,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.9,NA,NA,0.67
"214",1e+06,0.00426845637583893,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.9,NA,NA,2.97
"215",22.7,0.00430872483221477,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.82,NA,NA,0.67
"216",1e+06,0.00430872483221477,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.82,NA,NA,2.97
"217",22.7,0.0043489932885906,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.74,NA,NA,0.67
"218",1e+06,0.0043489932885906,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.74,NA,NA,2.97
"219",22.7,0.00438926174496644,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.65,NA,NA,0.67
"220",1e+06,0.00438926174496644,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.65,NA,NA,2.97
"221",22.7,0.00442953020134228,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.57,NA,NA,0.67
"222",1e+06,0.00442953020134228,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.57,NA,NA,2.97
"223",22.7,0.00446979865771812,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.49,NA,NA,0.67
"224",1e+06,0.00446979865771812,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.49,NA,NA,2.97
"225",22.7,0.00451006711409396,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.41,NA,NA,0.67
"226",1e+06,0.00451006711409396,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.41,NA,NA,2.97
"227",22.7,0.0045503355704698,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.32,NA,NA,0.67
"228",1e+06,0.0045503355704698,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.32,NA,NA,2.97
"229",22.7,0.00459060402684564,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.24,NA,NA,0.67
"230",1e+06,0.00459060402684564,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.24,NA,NA,2.97
"231",22.7,0.00463087248322148,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.16,NA,NA,0.67
"232",1e+06,0.00463087248322148,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.16,NA,NA,2.97
"233",22.7,0.00467114093959732,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.08,NA,NA,0.67
"234",1e+06,0.00467114093959732,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,417.08,NA,NA,2.97
"235",22.7,0.00471140939597316,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.99,NA,NA,0.67
"236",1e+06,0.00471140939597316,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.99,NA,NA,2.97
"237",22.7,0.00475167785234899,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.91,NA,NA,0.67
"238",1e+06,0.00475167785234899,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.91,NA,NA,2.97
"239",22.7,0.00479194630872483,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.83,NA,NA,0.67
"240",1e+06,0.00479194630872483,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.83,NA,NA,2.97
"241",22.7,0.00483221476510067,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.75,NA,NA,0.67
"242",1e+06,0.00483221476510067,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.75,NA,NA,2.97
"243",22.7,0.00487248322147651,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.66,NA,NA,0.67
"244",1e+06,0.00487248322147651,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.66,NA,NA,2.97
"245",22.7,0.00491275167785235,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.58,NA,NA,0.67
"246",1e+06,0.00491275167785235,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.58,NA,NA,2.97
"247",22.7,0.00495302013422819,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.5,NA,NA,0.67
"248",1e+06,0.00495302013422819,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.5,NA,NA,2.97
"249",22.7,0.00499328859060403,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.42,NA,NA,0.67
"250",1e+06,0.00499328859060403,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.42,NA,NA,2.97
"251",22.7,0.00503355704697987,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.33,NA,NA,0.67
"252",1e+06,0.00503355704697987,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.33,NA,NA,2.97
"253",22.7,0.0050738255033557,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.25,NA,NA,0.67
"254",1e+06,0.0050738255033557,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.25,NA,NA,2.97
"255",22.7,0.00511409395973154,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.17,NA,NA,0.67
"256",1e+06,0.00511409395973154,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.17,NA,NA,2.97
"257",22.7,0.00515436241610738,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.09,NA,NA,0.67
"258",1e+06,0.00515436241610738,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.09,NA,NA,2.97
"259",22.7,0.00519463087248322,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.01,NA,NA,0.67
"260",1e+06,0.00519463087248322,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,416.01,NA,NA,2.97
"261",22.7,0.00523489932885906,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.92,NA,NA,0.67
"262",1e+06,0.00523489932885906,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.92,NA,NA,2.97
"263",22.7,0.0052751677852349,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.84,NA,NA,0.67
"264",1e+06,0.0052751677852349,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.84,NA,NA,2.97
"265",22.7,0.00531543624161074,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.76,NA,NA,0.67
"266",1e+06,0.00531543624161074,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.76,NA,NA,2.97
"267",22.7,0.00535570469798658,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.68,NA,NA,0.67
"268",1e+06,0.00535570469798658,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.68,NA,NA,2.97
"269",22.7,0.00539597315436242,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.6,NA,NA,0.67
"270",1e+06,0.00539597315436242,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.6,NA,NA,2.97
"271",22.7,0.00543624161073826,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.51,NA,NA,0.67
"272",1e+06,0.00543624161073826,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.51,NA,NA,2.97
"273",22.7,0.00547651006711409,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.43,NA,NA,0.67
"274",1e+06,0.00547651006711409,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.43,NA,NA,2.97
"275",22.7,0.00551677852348993,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.35,NA,NA,0.67
"276",1e+06,0.00551677852348993,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.35,NA,NA,2.97
"277",22.7,0.00555704697986577,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.27,NA,NA,0.67
"278",1e+06,0.00555704697986577,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.27,NA,NA,2.97
"279",22.7,0.00559731543624161,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.19,NA,NA,0.67
"280",1e+06,0.00559731543624161,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.19,NA,NA,2.97
"281",22.7,0.00563758389261745,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.1,NA,NA,0.67
"282",1e+06,0.00563758389261745,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.1,NA,NA,2.97
"283",22.7,0.00567785234899329,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.02,NA,NA,0.67
"284",1e+06,0.00567785234899329,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,415.02,NA,NA,2.97
"285",22.7,0.00571812080536913,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.94,NA,NA,0.67
"286",1e+06,0.00571812080536913,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.94,NA,NA,2.97
"287",22.7,0.00575838926174497,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.86,NA,NA,0.67
"288",1e+06,0.00575838926174497,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.86,NA,NA,2.97
"289",22.7,0.00579865771812081,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.78,NA,NA,0.67
"290",1e+06,0.00579865771812081,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.78,NA,NA,2.97
"291",22.7,0.00583892617449664,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.7,NA,NA,0.67
"292",1e+06,0.00583892617449664,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.7,NA,NA,2.97
"293",22.7,0.00587919463087248,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.62,NA,NA,0.67
"294",1e+06,0.00587919463087248,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.62,NA,NA,2.97
"295",22.7,0.00591946308724832,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.53,NA,NA,0.67
"296",1e+06,0.00591946308724832,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.53,NA,NA,2.97
"297",22.7,0.00595973154362416,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.45,NA,NA,0.67
"298",1e+06,0.00595973154362416,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.45,NA,NA,2.97
"299",22.7,0.006,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.37,NA,NA,0.67
"300",1e+06,0.006,"bare",NA,NA,0,NA,NA,0.29,NA,NA,0,NA,NA,414.37,NA,NA,2.97
