"","sh","pmax","stability","S_seagrass","S_bistable","S_bare","CA_seagrass","CA_bistable","CA_bare","CS_seagrass","CS_bistable","CS_bare","CB_seagrass","CB_bistable","CB_bare","N_seagrass","N_bistable","N_bare"
"205",22.7,3.58053691275168,"bare",NA,NA,0,NA,NA,2.09,NA,NA,0,NA,NA,3060.2,NA,NA,2.32
"206",1e+06,3.58053691275168,"bare",NA,NA,0,NA,NA,2.09,NA,NA,0,NA,NA,3060.2,NA,NA,4.63
"207",22.7,3.61073825503356,"bare",NA,NA,0,NA,NA,2.11,NA,NA,0,NA,NA,3086.05,NA,NA,2.34
"208",1e+06,3.61073825503356,"bare",NA,NA,0,NA,NA,2.11,NA,NA,0,NA,NA,3086.05,NA,NA,4.64
"209",22.7,3.64093959731544,"bare",NA,NA,0,NA,NA,2.13,NA,NA,0,NA,NA,3111.9,NA,NA,2.35
"210",1e+06,3.64093959731544,"bare",NA,NA,0,NA,NA,2.13,NA,NA,0,NA,NA,3111.9,NA,NA,4.66
"211",22.7,3.67114093959732,"bare",NA,NA,0,NA,NA,2.14,NA,NA,0,NA,NA,3137.74,NA,NA,2.37
"212",1e+06,3.67114093959732,"bare",NA,NA,0,NA,NA,2.14,NA,NA,0,NA,NA,3137.74,NA,NA,4.68
"213",22.7,3.7013422818792,"bare",NA,NA,0,NA,NA,2.16,NA,NA,0,NA,NA,3163.59,NA,NA,2.39
"214",1e+06,3.7013422818792,"bare",NA,NA,0,NA,NA,2.16,NA,NA,0,NA,NA,3163.59,NA,NA,4.69
"215",22.7,3.73154362416107,"bare",NA,NA,0,NA,NA,2.18,NA,NA,0,NA,NA,3189.44,NA,NA,2.4
"216",1e+06,3.73154362416107,"bare",NA,NA,0,NA,NA,2.18,NA,NA,0,NA,NA,3189.44,NA,NA,4.71
"217",22.7,3.76174496644295,"bare",NA,NA,0,NA,NA,2.2,NA,NA,0,NA,NA,3215.28,NA,NA,2.42
"218",1e+06,3.76174496644295,"bare",NA,NA,0,NA,NA,2.2,NA,NA,0,NA,NA,3215.28,NA,NA,4.72
"219",22.7,3.79194630872483,"bare",NA,NA,0,NA,NA,2.21,NA,NA,0,NA,NA,3241.13,NA,NA,2.44
"220",1e+06,3.79194630872483,"bare",NA,NA,0,NA,NA,2.21,NA,NA,0,NA,NA,3241.13,NA,NA,4.74
"221",22.7,3.82214765100671,"bare",NA,NA,0,NA,NA,2.23,NA,NA,0,NA,NA,3266.98,NA,NA,2.45
"222",1e+06,3.82214765100671,"bare",NA,NA,0,NA,NA,2.23,NA,NA,0,NA,NA,3266.98,NA,NA,4.76
"223",22.7,3.85234899328859,"bare",NA,NA,0,NA,NA,2.25,NA,NA,0,NA,NA,3292.83,NA,NA,2.47
"224",1e+06,3.85234899328859,"bare",NA,NA,0,NA,NA,2.25,NA,NA,0,NA,NA,3292.83,NA,NA,4.77
"225",22.7,3.88255033557047,"bare",NA,NA,0,NA,NA,2.27,NA,NA,0,NA,NA,3318.68,NA,NA,2.48
"226",1e+06,3.88255033557047,"bare",NA,NA,0,NA,NA,2.27,NA,NA,0,NA,NA,3318.68,NA,NA,4.79
"227",22.7,3.91275167785235,"bare",NA,NA,0,NA,NA,2.29,NA,NA,0,NA,NA,3344.53,NA,NA,2.5
"228",1e+06,3.91275167785235,"bare",NA,NA,0,NA,NA,2.29,NA,NA,0,NA,NA,3344.53,NA,NA,4.81
"229",22.7,3.94295302013423,"bare",NA,NA,0,NA,NA,2.3,NA,NA,0,NA,NA,3370.38,NA,NA,2.52
"230",1e+06,3.94295302013423,"bare",NA,NA,0,NA,NA,2.3,NA,NA,0,NA,NA,3370.38,NA,NA,4.82
"231",22.7,3.97315436241611,"bare",NA,NA,0,NA,NA,2.32,NA,NA,0,NA,NA,3396.23,NA,NA,2.53
"232",1e+06,3.97315436241611,"bare",NA,NA,0,NA,NA,2.32,NA,NA,0,NA,NA,3396.23,NA,NA,4.84
"233",22.7,4.00335570469799,"bare",NA,NA,0,NA,NA,2.34,NA,NA,0,NA,NA,3422.09,NA,NA,2.55
"234",1e+06,4.00335570469799,"bare",NA,NA,0,NA,NA,2.34,NA,NA,0,NA,NA,3422.09,NA,NA,4.85
"235",22.7,4.03355704697987,"bare",NA,NA,0,NA,NA,2.36,NA,NA,0,NA,NA,3447.94,NA,NA,2.57
"236",1e+06,4.03355704697987,"bare",NA,NA,0,NA,NA,2.36,NA,NA,0,NA,NA,3447.94,NA,NA,4.87
"237",22.7,4.06375838926174,"bare",NA,NA,0,NA,NA,2.37,NA,NA,0,NA,NA,3473.79,NA,NA,2.58
"238",1e+06,4.06375838926174,"bare",NA,NA,0,NA,NA,2.37,NA,NA,0,NA,NA,3473.79,NA,NA,4.89
"239",22.7,4.09395973154362,"bare",NA,NA,0,NA,NA,2.39,NA,NA,0,NA,NA,3499.65,NA,NA,2.6
"240",1e+06,4.09395973154362,"bare",NA,NA,0,NA,NA,2.39,NA,NA,0,NA,NA,3499.65,NA,NA,4.9
"241",22.7,4.1241610738255,"bare",NA,NA,0,NA,NA,2.41,NA,NA,0,NA,NA,3525.5,NA,NA,2.61
"242",1e+06,4.1241610738255,"bare",NA,NA,0,NA,NA,2.41,NA,NA,0,NA,NA,3525.5,NA,NA,4.92
"243",22.7,4.15436241610738,"bare",NA,NA,0,NA,NA,2.43,NA,NA,0,NA,NA,3551.36,NA,NA,2.63
"244",1e+06,4.15436241610738,"bare",NA,NA,0,NA,NA,2.43,NA,NA,0,NA,NA,3551.36,NA,NA,4.94
"245",22.7,4.18456375838926,"bare",NA,NA,0,NA,NA,2.44,NA,NA,0,NA,NA,3577.21,NA,NA,2.65
"246",1e+06,4.18456375838926,"bare",NA,NA,0,NA,NA,2.44,NA,NA,0,NA,NA,3577.21,NA,NA,4.95
"247",22.7,4.21476510067114,"bare",NA,NA,0,NA,NA,2.46,NA,NA,0,NA,NA,3603.07,NA,NA,2.66
"248",1e+06,4.21476510067114,"bare",NA,NA,0,NA,NA,2.46,NA,NA,0,NA,NA,3603.07,NA,NA,4.97
"249",22.7,4.24496644295302,"bare",NA,NA,0,NA,NA,2.48,NA,NA,0,NA,NA,3628.92,NA,NA,2.68
"250",1e+06,4.24496644295302,"bare",NA,NA,0,NA,NA,2.48,NA,NA,0,NA,NA,3628.92,NA,NA,4.98
"251",22.7,4.2751677852349,"bare",NA,NA,0,NA,NA,2.5,NA,NA,0,NA,NA,3654.78,NA,NA,2.7
"252",1e+06,4.2751677852349,"bare",NA,NA,0,NA,NA,2.5,NA,NA,0,NA,NA,3654.78,NA,NA,5
"253",22.7,4.30536912751678,"bare",NA,NA,0,NA,NA,2.51,NA,NA,0,NA,NA,3680.64,NA,NA,2.71
"254",1e+06,4.30536912751678,"bare",NA,NA,0,NA,NA,2.51,NA,NA,0,NA,NA,3680.64,NA,NA,5.02
"255",22.7,4.33557046979866,"bare",NA,NA,0,NA,NA,2.53,NA,NA,0,NA,NA,3706.5,NA,NA,2.73
"256",1e+06,4.33557046979866,"bare",NA,NA,0,NA,NA,2.53,NA,NA,0,NA,NA,3706.5,NA,NA,5.03
"257",22.7,4.36577181208054,"bare",NA,NA,0,NA,NA,2.55,NA,NA,0,NA,NA,3732.36,NA,NA,2.74
"258",1e+06,4.36577181208054,"bare",NA,NA,0,NA,NA,2.55,NA,NA,0,NA,NA,3732.36,NA,NA,5.05
"259",22.7,4.39597315436242,"bare",NA,NA,0,NA,NA,2.57,NA,NA,0,NA,NA,3758.22,NA,NA,2.76
"260",1e+06,4.39597315436242,"bare",NA,NA,0,NA,NA,2.57,NA,NA,0,NA,NA,3758.22,NA,NA,5.07
"261",22.7,4.4261744966443,"bare",NA,NA,0,NA,NA,2.58,NA,NA,0,NA,NA,3784.08,NA,NA,2.78
"262",1e+06,4.4261744966443,"bare",NA,NA,0,NA,NA,2.58,NA,NA,0,NA,NA,3784.08,NA,NA,5.08
"263",22.7,4.45637583892617,"bare",NA,NA,0,NA,NA,2.6,NA,NA,0,NA,NA,3809.94,NA,NA,2.79
"264",1e+06,4.45637583892617,"bare",NA,NA,0,NA,NA,2.6,NA,NA,0,NA,NA,3809.94,NA,NA,5.1
"265",22.7,4.48657718120805,"bare",NA,NA,0,NA,NA,2.62,NA,NA,0,NA,NA,3835.8,NA,NA,2.81
"266",1e+06,4.48657718120805,"bare",NA,NA,0,NA,NA,2.62,NA,NA,0,NA,NA,3835.8,NA,NA,5.11
"267",22.7,4.51677852348993,"bare",NA,NA,0,NA,NA,2.64,NA,NA,0,NA,NA,3861.66,NA,NA,2.83
"268",1e+06,4.51677852348993,"bare",NA,NA,0,NA,NA,2.64,NA,NA,0,NA,NA,3861.66,NA,NA,5.13
"269",22.7,4.54697986577181,"bare",NA,NA,0,NA,NA,2.65,NA,NA,0,NA,NA,3887.52,NA,NA,2.84
"270",1e+06,4.54697986577181,"bare",NA,NA,0,NA,NA,2.65,NA,NA,0,NA,NA,3887.52,NA,NA,5.15
"271",22.7,4.57718120805369,"bare",NA,NA,0,NA,NA,2.67,NA,NA,0,NA,NA,3913.38,NA,NA,2.86
"272",1e+06,4.57718120805369,"bare",NA,NA,0,NA,NA,2.67,NA,NA,0,NA,NA,3913.38,NA,NA,5.16
"273",22.7,4.60738255033557,"bare",NA,NA,0,NA,NA,2.69,NA,NA,0,NA,NA,3939.25,NA,NA,2.87
"274",1e+06,4.60738255033557,"bare",NA,NA,0,NA,NA,2.69,NA,NA,0,NA,NA,3939.25,NA,NA,5.18
"275",22.7,4.63758389261745,"bare",NA,NA,0,NA,NA,2.71,NA,NA,0,NA,NA,3965.11,NA,NA,2.89
"276",1e+06,4.63758389261745,"bare",NA,NA,0,NA,NA,2.71,NA,NA,0,NA,NA,3965.11,NA,NA,5.2
"277",22.7,4.66778523489933,"bare",NA,NA,0,NA,NA,2.72,NA,NA,0,NA,NA,3990.97,NA,NA,2.91
"278",1e+06,4.66778523489933,"bare",NA,NA,0,NA,NA,2.72,NA,NA,0,NA,NA,3990.97,NA,NA,5.21
"279",22.7,4.69798657718121,"bare",NA,NA,0,NA,NA,2.74,NA,NA,0,NA,NA,4016.84,NA,NA,2.92
"280",1e+06,4.69798657718121,"bare",NA,NA,0,NA,NA,2.74,NA,NA,0,NA,NA,4016.84,NA,NA,5.23
"281",22.7,4.72818791946309,"bare",NA,NA,0,NA,NA,2.76,NA,NA,0,NA,NA,4042.7,NA,NA,2.94
"282",1e+06,4.72818791946309,"bare",NA,NA,0,NA,NA,2.76,NA,NA,0,NA,NA,4042.7,NA,NA,5.24
"283",22.7,4.75838926174497,"bare",NA,NA,0,NA,NA,2.78,NA,NA,0,NA,NA,4068.57,NA,NA,2.96
"284",1e+06,4.75838926174497,"bare",NA,NA,0,NA,NA,2.78,NA,NA,0,NA,NA,4068.57,NA,NA,5.26
"285",22.7,4.78859060402685,"bare",NA,NA,0,NA,NA,2.79,NA,NA,0,NA,NA,4094.44,NA,NA,2.97
"286",1e+06,4.78859060402685,"bare",NA,NA,0,NA,NA,2.79,NA,NA,0,NA,NA,4094.44,NA,NA,5.28
"287",22.7,4.81879194630872,"bare",NA,NA,0,NA,NA,2.81,NA,NA,0,NA,NA,4120.3,NA,NA,2.99
"288",1e+06,4.81879194630872,"bare",NA,NA,0,NA,NA,2.81,NA,NA,0,NA,NA,4120.3,NA,NA,5.29
"289",22.7,4.8489932885906,"bare",NA,NA,0,NA,NA,2.83,NA,NA,0,NA,NA,4146.17,NA,NA,3
"290",1e+06,4.8489932885906,"bare",NA,NA,0,NA,NA,2.83,NA,NA,0,NA,NA,4146.17,NA,NA,5.31
"291",22.7,4.87919463087248,"bare",NA,NA,0,NA,NA,2.85,NA,NA,0,NA,NA,4172.04,NA,NA,3.02
"292",1e+06,4.87919463087248,"bare",NA,NA,0,NA,NA,2.85,NA,NA,0,NA,NA,4172.04,NA,NA,5.33
"293",22.7,4.90939597315436,"bare",NA,NA,0,NA,NA,2.86,NA,NA,0,NA,NA,4197.91,NA,NA,3.04
"294",1e+06,4.90939597315436,"bare",NA,NA,0,NA,NA,2.86,NA,NA,0,NA,NA,4197.91,NA,NA,5.34
"295",22.7,4.93959731543624,"bare",NA,NA,0,NA,NA,2.88,NA,NA,0,NA,NA,4223.78,NA,NA,3.05
"296",1e+06,4.93959731543624,"bare",NA,NA,0,NA,NA,2.88,NA,NA,0,NA,NA,4223.78,NA,NA,5.36
"297",22.7,4.96979865771812,"bare",NA,NA,0,NA,NA,2.9,NA,NA,0,NA,NA,4249.65,NA,NA,3.07
"298",1e+06,4.96979865771812,"bare",NA,NA,0,NA,NA,2.9,NA,NA,0,NA,NA,4249.65,NA,NA,5.37
"299",22.7,5,"bare",NA,NA,0,NA,NA,2.92,NA,NA,0,NA,NA,4275.52,NA,NA,3.09
"300",1e+06,5,"bare",NA,NA,0,NA,NA,2.92,NA,NA,0,NA,NA,4275.52,NA,NA,5.39
