"","temp","hp","stability","S","CA","CS","CB","N"
"1164",305.903020134228,0.142281879194631,"bistable",1041.83,0.81,8.57,8137.83,0.04
"1165",305.965436241611,0.142281879194631,"bistable",1035.72,0.81,8.52,8056.81,0.05
"1166",306.027852348993,0.142281879194631,"bistable",1025.7,0.81,8.45,7949.7,0.07
"1167",306.090268456376,0.142281879194631,"bistable",1006.16,0.81,8.29,7778.8,0.1
"1168",306.152684563758,0.142281879194631,"bistable",949.38,0.81,7.85,7357.42,0.2
"1169",306.215100671141,0.142281879194631,"bare",0,0.44,0,368.49,1.48
"1170",306.277516778523,0.142281879194631,"bare",0,0.44,0,366.22,1.48
"1171",306.339932885906,0.142281879194631,"bare",0,0.44,0,363.96,1.48
"1172",306.402348993289,0.142281879194631,"bare",0,0.44,0,361.71,1.48
"1173",306.464765100671,0.142281879194631,"bare",0,0.44,0,359.47,1.48
"1174",306.527181208054,0.142281879194631,"bare",0,0.44,0,357.25,1.48
"1175",306.589597315436,0.142281879194631,"bare",0,0.44,0,355.04,1.48
"1176",306.652013422819,0.142281879194631,"bare",0,0.44,0,352.85,1.48
"1177",306.714429530201,0.142281879194631,"bare",0,0.44,0,350.66,1.48
"1178",306.776845637584,0.142281879194631,"bare",0,0.44,0,348.49,1.48
"1179",306.839261744966,0.142281879194631,"bare",0,0.44,0,346.33,1.48
"1180",306.901677852349,0.142281879194631,"bare",0,0.44,0,344.19,1.48
"1181",306.964093959732,0.142281879194631,"bare",0,0.43,0,342.06,1.48
"1182",307.026510067114,0.142281879194631,"bare",0,0.43,0,339.94,1.48
"1183",307.088926174497,0.142281879194631,"bare",0,0.43,0,337.83,1.48
"1184",307.151342281879,0.142281879194631,"bare",0,0.43,0,335.73,1.48
"1185",307.213758389262,0.142281879194631,"bare",0,0.43,0,333.65,1.48
"1186",307.276174496644,0.142281879194631,"bare",0,0.43,0,331.58,1.48
"1187",307.338590604027,0.142281879194631,"bare",0,0.43,0,329.52,1.48
"1188",307.401006711409,0.142281879194631,"bare",0,0.43,0,327.47,1.48
"1189",307.463422818792,0.142281879194631,"bare",0,0.43,0,325.44,1.48
"1190",307.525838926174,0.142281879194631,"bare",0,0.43,0,323.41,1.48
"1191",307.588255033557,0.142281879194631,"bare",0,0.43,0,321.4,1.48
"1192",307.65067114094,0.142281879194631,"bare",0,0.43,0,319.4,1.48
"1193",307.713087248322,0.142281879194631,"bare",0,0.43,0,317.41,1.48
"1194",307.775503355705,0.142281879194631,"bare",0,0.43,0,315.44,1.48
"1195",307.837919463087,0.142281879194631,"bare",0,0.43,0,313.47,1.48
"1196",307.90033557047,0.142281879194631,"bare",0,0.42,0,311.52,1.48
"1197",307.962751677852,0.142281879194631,"bare",0,0.42,0,309.58,1.48
"1198",308.025167785235,0.142281879194631,"bare",0,0.42,0,307.65,1.48
"1199",308.087583892617,0.142281879194631,"bare",0,0.42,0,305.73,1.48
"1200",308.15,0.142281879194631,"bare",0,0.42,0,303.82,1.48
"1201",298.85,0.148322147651007,"seagrass",1065.5,0.95,8.77,14459.45,0
"1202",298.912416107383,0.148322147651007,"seagrass",1065.5,0.95,8.77,14387.28,0
"1203",298.974832214765,0.148322147651007,"seagrass",1065.5,0.95,8.77,14315.49,0
"1204",299.037248322148,0.148322147651007,"seagrass",1065.5,0.95,8.77,14244.08,0
"1205",299.09966442953,0.148322147651007,"seagrass",1065.5,0.95,8.77,14173.05,0
"1206",299.162080536913,0.148322147651007,"seagrass",1065.5,0.95,8.77,14102.39,0
"1207",299.224496644295,0.148322147651007,"seagrass",1065.5,0.95,8.77,14032.11,0
"1208",299.286912751678,0.148322147651007,"seagrass",1065.5,0.95,8.77,13962.19,0
"1209",299.34932885906,0.148322147651007,"seagrass",1065.5,0.95,8.77,13892.65,0
"1210",299.411744966443,0.148322147651007,"seagrass",1065.5,0.94,8.77,13823.47,0
"1211",299.474161073826,0.148322147651007,"seagrass",1065.5,0.94,8.77,13754.66,0
"1212",299.536577181208,0.148322147651007,"seagrass",1065.5,0.94,8.77,13686.21,0
"1213",299.598993288591,0.148322147651007,"seagrass",1065.5,0.94,8.77,13618.13,0
"1214",299.661409395973,0.148322147651007,"seagrass",1065.5,0.94,8.77,13550.4,0
"1215",299.723825503356,0.148322147651007,"seagrass",1065.5,0.94,8.77,13483.02,0
"1216",299.786241610738,0.148322147651007,"seagrass",1065.49,0.94,8.77,13416.01,0
"1217",299.848657718121,0.148322147651007,"seagrass",1065.49,0.94,8.77,13349.34,0
"1218",299.911073825503,0.148322147651007,"seagrass",1065.49,0.93,8.77,13283.03,0
"1219",299.973489932886,0.148322147651007,"seagrass",1065.49,0.93,8.77,13217.06,0
"1220",300.035906040268,0.148322147651007,"seagrass",1065.48,0.93,8.77,13151.44,0
"1221",300.098322147651,0.148322147651007,"seagrass",1065.48,0.93,8.77,13086.16,0
"1222",300.160738255034,0.148322147651007,"seagrass",1065.48,0.93,8.77,13021.23,0
"1223",300.223154362416,0.148322147651007,"seagrass",1065.47,0.93,8.77,12956.64,0
"1224",300.285570469799,0.148322147651007,"seagrass",1065.47,0.93,8.77,12892.39,0
"1225",300.347986577181,0.148322147651007,"seagrass",1065.46,0.93,8.77,12828.47,0
"1226",300.410402684564,0.148322147651007,"seagrass",1065.46,0.93,8.77,12764.89,0
"1227",300.472818791946,0.148322147651007,"seagrass",1065.45,0.92,8.77,12701.64,0
"1228",300.535234899329,0.148322147651007,"seagrass",1065.45,0.92,8.77,12638.72,0.01
"1229",300.597651006711,0.148322147651007,"seagrass",1065.44,0.92,8.77,12576.13,0.01
"1230",300.660067114094,0.148322147651007,"seagrass",1065.43,0.92,8.77,12513.86,0.01
"1231",300.722483221477,0.148322147651007,"seagrass",1065.42,0.92,8.77,12451.92,0.01
"1232",300.784899328859,0.148322147651007,"seagrass",1065.42,0.92,8.77,12390.31,0.01
"1233",300.847315436242,0.148322147651007,"seagrass",1065.41,0.92,8.77,12329.01,0.01
"1234",300.909731543624,0.148322147651007,"seagrass",1065.4,0.92,8.77,12268.04,0.01
"1235",300.972147651007,0.148322147651007,"seagrass",1065.39,0.91,8.77,12207.38,0.01
"1236",301.034563758389,0.148322147651007,"seagrass",1065.38,0.91,8.77,12147.04,0.01
"1237",301.096979865772,0.148322147651007,"seagrass",1065.37,0.91,8.77,12087.01,0.01
"1238",301.159395973154,0.148322147651007,"seagrass",1065.36,0.91,8.77,12027.29,0.01
"1239",301.221812080537,0.148322147651007,"seagrass",1065.35,0.91,8.77,11967.89,0.01
"1240",301.284228187919,0.148322147651007,"seagrass",1065.34,0.91,8.77,11908.79,0.01
"1241",301.346644295302,0.148322147651007,"seagrass",1065.33,0.91,8.77,11849.99,0.01
"1242",301.409060402685,0.148322147651007,"seagrass",1065.31,0.91,8.77,11791.51,0.01
"1243",301.471476510067,0.148322147651007,"seagrass",1065.3,0.9,8.77,11733.32,0.01
"1244",301.53389261745,0.148322147651007,"seagrass",1065.29,0.9,8.77,11675.43,0.01
"1245",301.596308724832,0.148322147651007,"seagrass",1065.27,0.9,8.77,11617.85,0.01
"1246",301.658724832215,0.148322147651007,"seagrass",1065.26,0.9,8.77,11560.56,0.01
"1247",301.721140939597,0.148322147651007,"seagrass",1065.24,0.9,8.77,11503.56,0.01
"1248",301.78355704698,0.148322147651007,"seagrass",1065.22,0.9,8.76,11446.86,0.01
"1249",301.845973154362,0.148322147651007,"seagrass",1065.2,0.9,8.76,11390.45,0.01
"1250",301.908389261745,0.148322147651007,"seagrass",1065.19,0.9,8.76,11334.33,0.01
"1251",301.970805369128,0.148322147651007,"seagrass",1065.17,0.9,8.76,11278.49,0.01
"1252",302.03322147651,0.148322147651007,"seagrass",1065.15,0.89,8.76,11222.94,0.01
"1253",302.095637583893,0.148322147651007,"seagrass",1065.13,0.89,8.76,11167.68,0.01
"1254",302.158053691275,0.148322147651007,"seagrass",1065.1,0.89,8.76,11112.7,0.01
"1255",302.220469798658,0.148322147651007,"seagrass",1065.08,0.89,8.76,11057.99,0.01
"1256",302.28288590604,0.148322147651007,"seagrass",1065.06,0.89,8.76,11003.57,0.01
"1257",302.345302013423,0.148322147651007,"seagrass",1065.03,0.89,8.76,10949.42,0.01
"1258",302.407718120805,0.148322147651007,"seagrass",1065,0.89,8.76,10895.55,0.01
"1259",302.470134228188,0.148322147651007,"seagrass",1064.98,0.89,8.76,10841.95,0.01
"1260",302.53255033557,0.148322147651007,"seagrass",1064.95,0.88,8.76,10788.62,0.01
"1261",302.594966442953,0.148322147651007,"seagrass",1064.92,0.88,8.76,10735.56,0.01
"1262",302.657382550336,0.148322147651007,"seagrass",1064.89,0.88,8.76,10682.76,0.01
"1263",302.719798657718,0.148322147651007,"seagrass",1064.85,0.88,8.76,10630.23,0.01
"1264",302.782214765101,0.148322147651007,"seagrass",1064.82,0.88,8.76,10577.96,0.01
"1265",302.844630872483,0.148322147651007,"seagrass",1064.78,0.88,8.76,10525.96,0.01
"1266",302.907046979866,0.148322147651007,"seagrass",1064.75,0.88,8.76,10474.21,0.01
"1267",302.969463087248,0.148322147651007,"seagrass",1064.71,0.87,8.76,10422.71,0.01
"1268",303.031879194631,0.148322147651007,"seagrass",1064.67,0.87,8.76,10371.47,0.01
"1269",303.094295302013,0.148322147651007,"seagrass",1064.62,0.87,8.76,10320.49,0.01
"1270",303.156711409396,0.148322147651007,"seagrass",1064.58,0.87,8.76,10269.75,0.01
"1271",303.219127516779,0.148322147651007,"seagrass",1064.53,0.87,8.76,10219.26,0.01
"1272",303.281543624161,0.148322147651007,"seagrass",1064.48,0.87,8.76,10169.02,0.01
"1273",303.343959731544,0.148322147651007,"seagrass",1064.43,0.87,8.75,10119.01,0.01
"1274",303.406375838926,0.148322147651007,"seagrass",1064.37,0.87,8.75,10069.25,0.01
"1275",303.468791946309,0.148322147651007,"seagrass",1064.31,0.86,8.75,10019.73,0.01
"1276",303.531208053691,0.148322147651007,"seagrass",1064.25,0.86,8.75,9970.44,0.01
"1277",303.593624161074,0.148322147651007,"seagrass",1064.19,0.86,8.75,9921.38,0.01
"1278",303.656040268456,0.148322147651007,"seagrass",1064.12,0.86,8.75,9872.55,0.01
"1279",303.718456375839,0.148322147651007,"seagrass",1064.05,0.86,8.75,9823.94,0.01
"1280",303.780872483221,0.148322147651007,"seagrass",1063.97,0.86,8.75,9775.56,0.01
"1281",303.843288590604,0.148322147651007,"seagrass",1063.89,0.86,8.75,9727.4,0.01
"1282",303.905704697987,0.148322147651007,"bistable",1063.81,0.86,8.75,9679.45,0.01
"1283",303.968120805369,0.148322147651007,"bistable",1063.71,0.85,8.75,9631.71,0.01
"1284",304.030536912752,0.148322147651007,"bistable",1063.62,0.85,8.75,9584.18,0.01
"1285",304.092953020134,0.148322147651007,"bistable",1063.52,0.85,8.75,9536.85,0.01
"1286",304.155369127517,0.148322147651007,"bistable",1063.41,0.85,8.74,9489.72,0.01
"1287",304.217785234899,0.148322147651007,"bistable",1063.29,0.85,8.74,9442.78,0.01
"1288",304.280201342282,0.148322147651007,"bistable",1063.17,0.85,8.74,9396.03,0.01
"1289",304.342617449664,0.148322147651007,"bistable",1063.04,0.85,8.74,9349.45,0.01
"1290",304.405033557047,0.148322147651007,"bistable",1062.89,0.85,8.74,9303.05,0.01
"1291",304.46744966443,0.148322147651007,"bistable",1062.74,0.84,8.74,9256.81,0.01
"1292",304.529865771812,0.148322147651007,"bistable",1062.58,0.84,8.74,9210.72,0.01
"1293",304.592281879195,0.148322147651007,"bistable",1062.4,0.84,8.74,9164.78,0.01
"1294",304.654697986577,0.148322147651007,"bistable",1062.21,0.84,8.73,9118.97,0.01
"1295",304.71711409396,0.148322147651007,"bistable",1062,0.84,8.73,9073.29,0.01
"1296",304.779530201342,0.148322147651007,"bistable",1061.77,0.84,8.73,9027.7,0.01
"1297",304.841946308725,0.148322147651007,"bistable",1061.52,0.84,8.73,8982.2,0.01
"1298",304.904362416107,0.148322147651007,"bistable",1061.25,0.83,8.73,8936.76,0.01
"1299",304.96677852349,0.148322147651007,"bistable",1060.95,0.83,8.72,8891.36,0.01
"1300",305.029194630872,0.148322147651007,"bistable",1060.62,0.83,8.72,8845.97,0.01
"1301",305.091610738255,0.148322147651007,"bistable",1060.25,0.83,8.72,8800.55,0.01
"1302",305.154026845638,0.148322147651007,"bistable",1059.83,0.83,8.71,8755.06,0.01
"1303",305.21644295302,0.148322147651007,"bistable",1059.37,0.83,8.71,8709.43,0.02
"1304",305.278859060403,0.148322147651007,"bistable",1058.84,0.83,8.71,8663.61,0.02
"1305",305.341275167785,0.148322147651007,"bistable",1058.23,0.83,8.7,8617.49,0.02
"1306",305.403691275168,0.148322147651007,"bistable",1057.54,0.82,8.7,8570.97,0.02
"1307",305.46610738255,0.148322147651007,"bistable",1056.72,0.82,8.69,8523.89,0.02
"1308",305.528523489933,0.148322147651007,"bistable",1055.77,0.82,8.68,8476.03,0.02
"1309",305.590939597315,0.148322147651007,"bistable",1054.62,0.82,8.67,8427.11,0.02
"1310",305.653355704698,0.148322147651007,"bistable",1053.21,0.82,8.66,8376.71,0.03
"1311",305.715771812081,0.148322147651007,"bistable",1051.47,0.82,8.65,8324.19,0.03
"1312",305.778187919463,0.148322147651007,"bistable",1049.23,0.82,8.63,8268.6,0.03
"1313",305.840604026846,0.148322147651007,"bistable",1046.27,0.81,8.61,8208.31,0.04
"1314",305.903020134228,0.148322147651007,"bistable",1042.15,0.81,8.57,8140.48,0.04
"1315",305.965436241611,0.148322147651007,"bistable",1036.04,0.81,8.53,8059.46,0.05
"1316",306.027852348993,0.148322147651007,"bistable",1026.02,0.81,8.45,7952.37,0.07
"1317",306.090268456376,0.148322147651007,"bistable",1006.5,0.81,8.3,7781.53,0.1
"1318",306.152684563758,0.148322147651007,"bistable",949.76,0.81,7.85,7360.44,0.2
"1319",306.215100671141,0.148322147651007,"bare",0,0.45,0,374.79,1.49
"1320",306.277516778523,0.148322147651007,"bare",0,0.45,0,372.48,1.49
"1321",306.339932885906,0.148322147651007,"bare",0,0.45,0,370.18,1.49
"1322",306.402348993289,0.148322147651007,"bare",0,0.45,0,367.89,1.49
"1323",306.464765100671,0.148322147651007,"bare",0,0.45,0,365.62,1.49
"1324",306.527181208054,0.148322147651007,"bare",0,0.45,0,363.36,1.49
"1325",306.589597315436,0.148322147651007,"bare",0,0.45,0,361.11,1.49
"1326",306.652013422819,0.148322147651007,"bare",0,0.45,0,358.88,1.49
"1327",306.714429530201,0.148322147651007,"bare",0,0.45,0,356.66,1.49
"1328",306.776845637584,0.148322147651007,"bare",0,0.44,0,354.45,1.49
"1329",306.839261744966,0.148322147651007,"bare",0,0.44,0,352.26,1.49
"1330",306.901677852349,0.148322147651007,"bare",0,0.44,0,350.08,1.49
"1331",306.964093959732,0.148322147651007,"bare",0,0.44,0,347.91,1.49
"1332",307.026510067114,0.148322147651007,"bare",0,0.44,0,345.75,1.49
"1333",307.088926174497,0.148322147651007,"bare",0,0.44,0,343.61,1.49
"1334",307.151342281879,0.148322147651007,"bare",0,0.44,0,341.47,1.49
"1335",307.213758389262,0.148322147651007,"bare",0,0.44,0,339.35,1.49
"1336",307.276174496644,0.148322147651007,"bare",0,0.44,0,337.25,1.49
"1337",307.338590604027,0.148322147651007,"bare",0,0.44,0,335.15,1.49
"1338",307.401006711409,0.148322147651007,"bare",0,0.44,0,333.07,1.49
"1339",307.463422818792,0.148322147651007,"bare",0,0.44,0,331,1.49
"1340",307.525838926174,0.148322147651007,"bare",0,0.44,0,328.94,1.49
"1341",307.588255033557,0.148322147651007,"bare",0,0.44,0,326.9,1.49
"1342",307.65067114094,0.148322147651007,"bare",0,0.43,0,324.86,1.49
"1343",307.713087248322,0.148322147651007,"bare",0,0.43,0,322.84,1.49
"1344",307.775503355705,0.148322147651007,"bare",0,0.43,0,320.83,1.49
"1345",307.837919463087,0.148322147651007,"bare",0,0.43,0,318.83,1.49
"1346",307.90033557047,0.148322147651007,"bare",0,0.43,0,316.85,1.49
"1347",307.962751677852,0.148322147651007,"bare",0,0.43,0,314.87,1.49
"1348",308.025167785235,0.148322147651007,"bare",0,0.43,0,312.91,1.49
"1349",308.087583892617,0.148322147651007,"bare",0,0.43,0,310.96,1.49
"1350",308.15,0.148322147651007,"bare",0,0.43,0,309.01,1.49
"1351",298.85,0.154362416107383,"seagrass",1065.79,0.95,8.78,14463.65,0
"1352",298.912416107383,0.154362416107383,"seagrass",1065.79,0.95,8.78,14391.46,0
"1353",298.974832214765,0.154362416107383,"seagrass",1065.79,0.95,8.78,14319.64,0
"1354",299.037248322148,0.154362416107383,"seagrass",1065.79,0.95,8.78,14248.21,0
"1355",299.09966442953,0.154362416107383,"seagrass",1065.79,0.95,8.77,14177.16,0
"1356",299.162080536913,0.154362416107383,"seagrass",1065.79,0.95,8.77,14106.48,0
"1357",299.224496644295,0.154362416107383,"seagrass",1065.79,0.95,8.77,14036.17,0
"1358",299.286912751678,0.154362416107383,"seagrass",1065.79,0.95,8.77,13966.24,0
"1359",299.34932885906,0.154362416107383,"seagrass",1065.79,0.95,8.77,13896.68,0
"1360",299.411744966443,0.154362416107383,"seagrass",1065.79,0.94,8.77,13827.48,0
"1361",299.474161073826,0.154362416107383,"seagrass",1065.79,0.94,8.77,13758.65,0
"1362",299.536577181208,0.154362416107383,"seagrass",1065.79,0.94,8.77,13690.18,0
"1363",299.598993288591,0.154362416107383,"seagrass",1065.79,0.94,8.77,13622.07,0
"1364",299.661409395973,0.154362416107383,"seagrass",1065.79,0.94,8.77,13554.32,0
"1365",299.723825503356,0.154362416107383,"seagrass",1065.79,0.94,8.77,13486.93,0
"1366",299.786241610738,0.154362416107383,"seagrass",1065.78,0.94,8.77,13419.89,0
"1367",299.848657718121,0.154362416107383,"seagrass",1065.78,0.94,8.77,13353.21,0
"1368",299.911073825503,0.154362416107383,"seagrass",1065.78,0.94,8.77,13286.87,0
"1369",299.973489932886,0.154362416107383,"seagrass",1065.78,0.93,8.77,13220.89,0
"1370",300.035906040268,0.154362416107383,"seagrass",1065.77,0.93,8.77,13155.25,0
"1371",300.098322147651,0.154362416107383,"seagrass",1065.77,0.93,8.77,13089.95,0
"1372",300.160738255034,0.154362416107383,"seagrass",1065.77,0.93,8.77,13025,0
"1373",300.223154362416,0.154362416107383,"seagrass",1065.76,0.93,8.77,12960.39,0
"1374",300.285570469799,0.154362416107383,"seagrass",1065.76,0.93,8.77,12896.12,0
"1375",300.347986577181,0.154362416107383,"seagrass",1065.75,0.93,8.77,12832.18,0
"1376",300.410402684564,0.154362416107383,"seagrass",1065.75,0.93,8.77,12768.58,0
"1377",300.472818791946,0.154362416107383,"seagrass",1065.74,0.92,8.77,12705.31,0
"1378",300.535234899329,0.154362416107383,"seagrass",1065.74,0.92,8.77,12642.37,0.01
"1379",300.597651006711,0.154362416107383,"seagrass",1065.73,0.92,8.77,12579.76,0.01
"1380",300.660067114094,0.154362416107383,"seagrass",1065.72,0.92,8.77,12517.48,0.01
"1381",300.722483221477,0.154362416107383,"seagrass",1065.71,0.92,8.77,12455.53,0.01
"1382",300.784899328859,0.154362416107383,"seagrass",1065.71,0.92,8.77,12393.89,0.01
"1383",300.847315436242,0.154362416107383,"seagrass",1065.7,0.92,8.77,12332.58,0.01
"1384",300.909731543624,0.154362416107383,"seagrass",1065.69,0.92,8.77,12271.59,0.01
"1385",300.972147651007,0.154362416107383,"seagrass",1065.68,0.92,8.77,12210.91,0.01
"1386",301.034563758389,0.154362416107383,"seagrass",1065.67,0.91,8.77,12150.55,0.01
"1387",301.096979865772,0.154362416107383,"seagrass",1065.66,0.91,8.77,12090.5,0.01
"1388",301.159395973154,0.154362416107383,"seagrass",1065.65,0.91,8.77,12030.77,0.01
"1389",301.221812080537,0.154362416107383,"seagrass",1065.64,0.91,8.77,11971.35,0.01
"1390",301.284228187919,0.154362416107383,"seagrass",1065.63,0.91,8.77,11912.23,0.01
"1391",301.346644295302,0.154362416107383,"seagrass",1065.62,0.91,8.77,11853.42,0.01
"1392",301.409060402685,0.154362416107383,"seagrass",1065.6,0.91,8.77,11794.91,0.01
"1393",301.471476510067,0.154362416107383,"seagrass",1065.59,0.91,8.77,11736.71,0.01
"1394",301.53389261745,0.154362416107383,"seagrass",1065.58,0.9,8.77,11678.81,0.01
"1395",301.596308724832,0.154362416107383,"seagrass",1065.56,0.9,8.77,11621.2,0.01
"1396",301.658724832215,0.154362416107383,"seagrass",1065.54,0.9,8.77,11563.89,0.01
"1397",301.721140939597,0.154362416107383,"seagrass",1065.53,0.9,8.77,11506.88,0.01
"1398",301.78355704698,0.154362416107383,"seagrass",1065.51,0.9,8.77,11450.16,0.01
"1399",301.845973154362,0.154362416107383,"seagrass",1065.49,0.9,8.77,11393.74,0.01
"1400",301.908389261745,0.154362416107383,"seagrass",1065.48,0.9,8.77,11337.6,0.01
"1401",301.970805369128,0.154362416107383,"seagrass",1065.46,0.9,8.77,11281.75,0.01
"1402",302.03322147651,0.154362416107383,"seagrass",1065.44,0.89,8.77,11226.18,0.01
"1403",302.095637583893,0.154362416107383,"seagrass",1065.41,0.89,8.77,11170.9,0.01
"1404",302.158053691275,0.154362416107383,"seagrass",1065.39,0.89,8.77,11115.9,0.01
"1405",302.220469798658,0.154362416107383,"seagrass",1065.37,0.89,8.77,11061.19,0.01
"1406",302.28288590604,0.154362416107383,"seagrass",1065.35,0.89,8.76,11006.75,0.01
"1407",302.345302013423,0.154362416107383,"seagrass",1065.32,0.89,8.76,10952.58,0.01
"1408",302.407718120805,0.154362416107383,"seagrass",1065.29,0.89,8.76,10898.69,0.01
"1409",302.470134228188,0.154362416107383,"seagrass",1065.27,0.89,8.76,10845.08,0.01
"1410",302.53255033557,0.154362416107383,"seagrass",1065.24,0.88,8.76,10791.73,0.01
"1411",302.594966442953,0.154362416107383,"seagrass",1065.21,0.88,8.76,10738.65,0.01
"1412",302.657382550336,0.154362416107383,"seagrass",1065.18,0.88,8.76,10685.84,0.01
"1413",302.719798657718,0.154362416107383,"seagrass",1065.14,0.88,8.76,10633.3,0.01
"1414",302.782214765101,0.154362416107383,"seagrass",1065.11,0.88,8.76,10581.01,0.01
"1415",302.844630872483,0.154362416107383,"seagrass",1065.07,0.88,8.76,10528.99,0.01
"1416",302.907046979866,0.154362416107383,"seagrass",1065.04,0.88,8.76,10477.23,0.01
"1417",302.969463087248,0.154362416107383,"seagrass",1065,0.88,8.76,10425.72,0.01
"1418",303.031879194631,0.154362416107383,"seagrass",1064.96,0.87,8.76,10374.47,0.01
"1419",303.094295302013,0.154362416107383,"seagrass",1064.91,0.87,8.76,10323.46,0.01
"1420",303.156711409396,0.154362416107383,"seagrass",1064.87,0.87,8.76,10272.71,0.01
"1421",303.219127516779,0.154362416107383,"seagrass",1064.82,0.87,8.76,10222.21,0.01
"1422",303.281543624161,0.154362416107383,"seagrass",1064.77,0.87,8.76,10171.95,0.01
"1423",303.343959731544,0.154362416107383,"seagrass",1064.72,0.87,8.76,10121.93,0.01
"1424",303.406375838926,0.154362416107383,"seagrass",1064.66,0.87,8.76,10072.16,0.01
"1425",303.468791946309,0.154362416107383,"seagrass",1064.6,0.87,8.76,10022.62,0.01
"1426",303.531208053691,0.154362416107383,"seagrass",1064.54,0.86,8.76,9973.31,0.01
"1427",303.593624161074,0.154362416107383,"seagrass",1064.48,0.86,8.75,9924.24,0.01
"1428",303.656040268456,0.154362416107383,"seagrass",1064.41,0.86,8.75,9875.4,0.01
"1429",303.718456375839,0.154362416107383,"seagrass",1064.34,0.86,8.75,9826.78,0.01
"1430",303.780872483221,0.154362416107383,"seagrass",1064.26,0.86,8.75,9778.38,0.01
"1431",303.843288590604,0.154362416107383,"seagrass",1064.18,0.86,8.75,9730.2,0.01
"1432",303.905704697987,0.154362416107383,"bistable",1064.1,0.86,8.75,9682.24,0.01
"1433",303.968120805369,0.154362416107383,"bistable",1064.01,0.85,8.75,9634.49,0.01
"1434",304.030536912752,0.154362416107383,"bistable",1063.91,0.85,8.75,9586.95,0.01
"1435",304.092953020134,0.154362416107383,"bistable",1063.81,0.85,8.75,9539.6,0.01
"1436",304.155369127517,0.154362416107383,"bistable",1063.7,0.85,8.75,9492.46,0.01
"1437",304.217785234899,0.154362416107383,"bistable",1063.58,0.85,8.75,9445.51,0.01
"1438",304.280201342282,0.154362416107383,"bistable",1063.46,0.85,8.74,9398.74,0.01
"1439",304.342617449664,0.154362416107383,"bistable",1063.33,0.85,8.74,9352.15,0.01
"1440",304.405033557047,0.154362416107383,"bistable",1063.18,0.85,8.74,9305.73,0.01
"1441",304.46744966443,0.154362416107383,"bistable",1063.03,0.84,8.74,9259.48,0.01
"1442",304.529865771812,0.154362416107383,"bistable",1062.87,0.84,8.74,9213.38,0.01
"1443",304.592281879195,0.154362416107383,"bistable",1062.69,0.84,8.74,9167.43,0.01
"1444",304.654697986577,0.154362416107383,"bistable",1062.5,0.84,8.74,9121.61,0.01
"1445",304.71711409396,0.154362416107383,"bistable",1062.29,0.84,8.73,9075.91,0.01
"1446",304.779530201342,0.154362416107383,"bistable",1062.06,0.84,8.73,9030.31,0.01
"1447",304.841946308725,0.154362416107383,"bistable",1061.81,0.84,8.73,8984.79,0.01
"1448",304.904362416107,0.154362416107383,"bistable",1061.54,0.84,8.73,8939.34,0.01
"1449",304.96677852349,0.154362416107383,"bistable",1061.24,0.83,8.73,8893.93,0.01
"1450",305.029194630872,0.154362416107383,"bistable",1060.91,0.83,8.72,8848.53,0.01
"1451",305.091610738255,0.154362416107383,"bistable",1060.54,0.83,8.72,8803.1,0.01
"1452",305.154026845638,0.154362416107383,"bistable",1060.12,0.83,8.72,8757.59,0.01
"1453",305.21644295302,0.154362416107383,"bistable",1059.66,0.83,8.71,8711.96,0.02
"1454",305.278859060403,0.154362416107383,"bistable",1059.13,0.83,8.71,8666.12,0.02
"1455",305.341275167785,0.154362416107383,"bistable",1058.53,0.83,8.7,8620,0.02
"1456",305.403691275168,0.154362416107383,"bistable",1057.83,0.82,8.7,8573.46,0.02
"1457",305.46610738255,0.154362416107383,"bistable",1057.02,0.82,8.69,8526.37,0.02
"1458",305.528523489933,0.154362416107383,"bistable",1056.06,0.82,8.68,8478.5,0.02
"1459",305.590939597315,0.154362416107383,"bistable",1054.91,0.82,8.67,8429.57,0.02
"1460",305.653355704698,0.154362416107383,"bistable",1053.51,0.82,8.66,8379.16,0.03
"1461",305.715771812081,0.154362416107383,"bistable",1051.76,0.82,8.65,8326.64,0.03
"1462",305.778187919463,0.154362416107383,"bistable",1049.53,0.82,8.63,8271.04,0.03
"1463",305.840604026846,0.154362416107383,"bistable",1046.56,0.82,8.61,8210.75,0.04
"1464",305.903020134228,0.154362416107383,"bistable",1042.45,0.81,8.58,8142.91,0.04
"1465",305.965436241611,0.154362416107383,"bistable",1036.34,0.81,8.53,8061.9,0.05
"1466",306.027852348993,0.154362416107383,"bistable",1026.33,0.81,8.45,7954.83,0.07
"1467",306.090268456376,0.154362416107383,"bistable",1006.81,0.81,8.3,7784.04,0.1
"1468",306.152684563758,0.154362416107383,"bistable",950.11,0.81,7.86,7363.23,0.2
"1469",306.215100671141,0.154362416107383,"bare",0,0.46,0,380.8,1.5
"1470",306.277516778523,0.154362416107383,"bare",0,0.46,0,378.45,1.5
"1471",306.339932885906,0.154362416107383,"bare",0,0.46,0,376.11,1.5
"1472",306.402348993289,0.154362416107383,"bare",0,0.46,0,373.79,1.5
"1473",306.464765100671,0.154362416107383,"bare",0,0.46,0,371.48,1.5
"1474",306.527181208054,0.154362416107383,"bare",0,0.45,0,369.18,1.5
"1475",306.589597315436,0.154362416107383,"bare",0,0.45,0,366.9,1.5
"1476",306.652013422819,0.154362416107383,"bare",0,0.45,0,364.63,1.5
"1477",306.714429530201,0.154362416107383,"bare",0,0.45,0,362.37,1.5
