"","ma","hea","stability","S","CA","CS","CB","N"
"6071",0.00281879194630873,0.341610738255034,"bistable",64.67,0.22,0.76,1420.79,0.07
"6072",0.00285906040268456,0.341610738255034,"bistable",63.41,0.22,0.75,1399.27,0.08
"6073",0.0028993288590604,0.341610738255034,"bistable",62.16,0.22,0.74,1377.65,0.08
"6074",0.00293959731543624,0.341610738255034,"bistable",60.89,0.21,0.73,1355.82,0.09
"6075",0.00297986577181208,0.341610738255034,"bistable",59.61,0.21,0.72,1333.61,0.09
"6076",0.00302013422818792,0.341610738255034,"bistable",58.3,0.21,0.7,1310.82,0.1
"6077",0.00306040268456376,0.341610738255034,"bistable",56.95,0.2,0.69,1287.15,0.11
"6078",0.0031006711409396,0.341610738255034,"bistable",55.52,0.2,0.68,1262.17,0.12
"6079",0.00314093959731544,0.341610738255034,"bistable",53.99,0.2,0.66,1235.21,0.13
"6080",0.00318120805369128,0.341610738255034,"bistable",52.29,0.19,0.65,1205.13,0.15
"6081",0.00322147651006711,0.341610738255034,"bistable",50.29,0.19,0.63,1169.59,0.17
"6082",0.00326174496644295,0.341610738255034,"bistable",47.66,0.18,0.6,1122.28,0.2
"6083",0.00330201342281879,0.341610738255034,"bare",0,0.04,0,60.24,1.04
"6084",0.00334228187919463,0.341610738255034,"bare",0,0.04,0,60.22,1.04
"6085",0.00338255033557047,0.341610738255034,"bare",0,0.04,0,60.21,1.04
"6086",0.00342281879194631,0.341610738255034,"bare",0,0.04,0,60.2,1.04
"6087",0.00346308724832215,0.341610738255034,"bare",0,0.04,0,60.19,1.04
"6088",0.00350335570469799,0.341610738255034,"bare",0,0.04,0,60.18,1.04
"6089",0.00354362416107383,0.341610738255034,"bare",0,0.04,0,60.16,1.04
"6090",0.00358389261744966,0.341610738255034,"bare",0,0.04,0,60.15,1.04
"6091",0.0036241610738255,0.341610738255034,"bare",0,0.04,0,60.14,1.04
"6092",0.00366442953020134,0.341610738255034,"bare",0,0.04,0,60.13,1.04
"6093",0.00370469798657718,0.341610738255034,"bare",0,0.04,0,60.12,1.04
"6094",0.00374496644295302,0.341610738255034,"bare",0,0.04,0,60.1,1.04
"6095",0.00378523489932886,0.341610738255034,"bare",0,0.04,0,60.09,1.04
"6096",0.0038255033557047,0.341610738255034,"bare",0,0.04,0,60.08,1.04
"6097",0.00386577181208054,0.341610738255034,"bare",0,0.04,0,60.07,1.04
"6098",0.00390604026845638,0.341610738255034,"bare",0,0.04,0,60.06,1.04
"6099",0.00394630872483222,0.341610738255034,"bare",0,0.04,0,60.04,1.04
"6100",0.00398657718120805,0.341610738255034,"bare",0,0.04,0,60.03,1.04
"6101",0.00402684563758389,0.341610738255034,"bare",0,0.04,0,60.02,1.04
"6102",0.00406711409395973,0.341610738255034,"bare",0,0.04,0,60.01,1.04
"6103",0.00410738255033557,0.341610738255034,"bare",0,0.04,0,60,1.04
"6104",0.00414765100671141,0.341610738255034,"bare",0,0.04,0,59.99,1.04
"6105",0.00418791946308725,0.341610738255034,"bare",0,0.04,0,59.97,1.04
"6106",0.00422818791946309,0.341610738255034,"bare",0,0.04,0,59.96,1.04
"6107",0.00426845637583893,0.341610738255034,"bare",0,0.04,0,59.95,1.04
"6108",0.00430872483221477,0.341610738255034,"bare",0,0.04,0,59.94,1.04
"6109",0.0043489932885906,0.341610738255034,"bare",0,0.04,0,59.93,1.04
"6110",0.00438926174496644,0.341610738255034,"bare",0,0.04,0,59.91,1.04
"6111",0.00442953020134228,0.341610738255034,"bare",0,0.04,0,59.9,1.04
"6112",0.00446979865771812,0.341610738255034,"bare",0,0.04,0,59.89,1.04
"6113",0.00451006711409396,0.341610738255034,"bare",0,0.04,0,59.88,1.04
"6114",0.0045503355704698,0.341610738255034,"bare",0,0.04,0,59.87,1.04
"6115",0.00459060402684564,0.341610738255034,"bare",0,0.04,0,59.85,1.04
"6116",0.00463087248322148,0.341610738255034,"bare",0,0.04,0,59.84,1.04
"6117",0.00467114093959732,0.341610738255034,"bare",0,0.04,0,59.83,1.04
"6118",0.00471140939597316,0.341610738255034,"bare",0,0.04,0,59.82,1.04
"6119",0.00475167785234899,0.341610738255034,"bare",0,0.04,0,59.81,1.04
"6120",0.00479194630872483,0.341610738255034,"bare",0,0.04,0,59.8,1.04
"6121",0.00483221476510067,0.341610738255034,"bare",0,0.04,0,59.78,1.04
"6122",0.00487248322147651,0.341610738255034,"bare",0,0.04,0,59.77,1.04
"6123",0.00491275167785235,0.341610738255034,"bare",0,0.04,0,59.76,1.04
"6124",0.00495302013422819,0.341610738255034,"bare",0,0.04,0,59.75,1.04
"6125",0.00499328859060403,0.341610738255034,"bare",0,0.04,0,59.74,1.04
"6126",0.00503355704697987,0.341610738255034,"bare",0,0.04,0,59.72,1.04
"6127",0.0050738255033557,0.341610738255034,"bare",0,0.04,0,59.71,1.04
"6128",0.00511409395973154,0.341610738255034,"bare",0,0.04,0,59.7,1.04
"6129",0.00515436241610738,0.341610738255034,"bare",0,0.04,0,59.69,1.04
"6130",0.00519463087248322,0.341610738255034,"bare",0,0.04,0,59.68,1.04
"6131",0.00523489932885906,0.341610738255034,"bare",0,0.04,0,59.67,1.04
"6132",0.0052751677852349,0.341610738255034,"bare",0,0.04,0,59.65,1.04
"6133",0.00531543624161074,0.341610738255034,"bare",0,0.04,0,59.64,1.04
"6134",0.00535570469798658,0.341610738255034,"bare",0,0.04,0,59.63,1.04
"6135",0.00539597315436242,0.341610738255034,"bare",0,0.04,0,59.62,1.04
"6136",0.00543624161073826,0.341610738255034,"bare",0,0.04,0,59.61,1.04
"6137",0.00547651006711409,0.341610738255034,"bare",0,0.04,0,59.6,1.04
"6138",0.00551677852348993,0.341610738255034,"bare",0,0.04,0,59.58,1.04
"6139",0.00555704697986577,0.341610738255034,"bare",0,0.04,0,59.57,1.04
"6140",0.00559731543624161,0.341610738255034,"bare",0,0.04,0,59.56,1.04
"6141",0.00563758389261745,0.341610738255034,"bare",0,0.04,0,59.55,1.04
"6142",0.00567785234899329,0.341610738255034,"bare",0,0.04,0,59.54,1.04
"6143",0.00571812080536913,0.341610738255034,"bare",0,0.04,0,59.52,1.04
"6144",0.00575838926174497,0.341610738255034,"bare",0,0.04,0,59.51,1.04
"6145",0.00579865771812081,0.341610738255034,"bare",0,0.04,0,59.5,1.04
"6146",0.00583892617449664,0.341610738255034,"bare",0,0.04,0,59.49,1.04
"6147",0.00587919463087248,0.341610738255034,"bare",0,0.04,0,59.48,1.04
"6148",0.00591946308724832,0.341610738255034,"bare",0,0.04,0,59.47,1.04
"6149",0.00595973154362416,0.341610738255034,"bare",0,0.04,0,59.45,1.04
"6150",0.006,0.341610738255034,"bare",0,0.04,0,59.44,1.04
"6151",0,0.347651006711409,"seagrass",983.75,0.81,8.14,13275.11,0
"6152",4.02684563758389e-05,0.347651006711409,"seagrass",865.46,0.79,7.21,11848.4,0.01
"6153",8.05369127516779e-05,0.347651006711409,"seagrass",770.98,0.77,6.47,10703.46,0.01
"6154",0.000120805369127517,0.347651006711409,"seagrass",693.81,0.76,5.86,9763.75,0.01
"6155",0.000161073825503356,0.347651006711409,"seagrass",629.64,0.74,5.35,8978.19,0.01
"6156",0.000201342281879195,0.347651006711409,"seagrass",575.48,0.72,4.92,8311.4,0.01
"6157",0.000241610738255034,0.347651006711409,"seagrass",529.17,0.71,4.55,7738.1,0.01
"6158",0.000281879194630873,0.347651006711409,"seagrass",489.16,0.69,4.24,7239.71,0.01
"6159",0.000322147651006711,0.347651006711409,"seagrass",454.25,0.68,3.96,6802.3,0.01
"6160",0.00036241610738255,0.347651006711409,"seagrass",423.56,0.66,3.71,6415.23,0.01
"6161",0.000402684563758389,0.347651006711409,"seagrass",396.37,0.65,3.49,6070.2,0.01
"6162",0.000442953020134228,0.347651006711409,"seagrass",372.14,0.63,3.3,5760.64,0.01
"6163",0.000483221476510067,0.347651006711409,"seagrass",350.41,0.62,3.13,5481.3,0.01
"6164",0.000523489932885906,0.347651006711409,"seagrass",330.84,0.6,2.97,5227.94,0.01
"6165",0.000563758389261745,0.347651006711409,"seagrass",313.12,0.59,2.83,4997.06,0.01
"6166",0.000604026845637584,0.347651006711409,"seagrass",297.01,0.58,2.7,4785.8,0.01
"6167",0.000644295302013423,0.347651006711409,"seagrass",282.31,0.56,2.58,4591.73,0.01
"6168",0.000684563758389262,0.347651006711409,"seagrass",268.85,0.55,2.47,4412.83,0.01
"6169",0.000724832214765101,0.347651006711409,"seagrass",256.49,0.54,2.37,4247.4,0.01
"6170",0.00076510067114094,0.347651006711409,"seagrass",245.09,0.53,2.28,4093.96,0.01
"6171",0.000805369127516779,0.347651006711409,"seagrass",234.57,0.52,2.19,3951.25,0.01
"6172",0.000845637583892618,0.347651006711409,"seagrass",224.82,0.51,2.11,3818.2,0.01
"6173",0.000885906040268456,0.347651006711409,"seagrass",215.76,0.5,2.04,3693.86,0.01
"6174",0.000926174496644295,0.347651006711409,"seagrass",207.33,0.49,1.97,3577.4,0.01
"6175",0.000966442953020134,0.347651006711409,"seagrass",199.47,0.48,1.9,3468.1,0.01
"6176",0.00100671140939597,0.347651006711409,"seagrass",192.13,0.47,1.84,3365.32,0.01
"6177",0.00104697986577181,0.347651006711409,"seagrass",185.25,0.46,1.79,3268.51,0.01
"6178",0.00108724832214765,0.347651006711409,"seagrass",178.8,0.45,1.73,3177.15,0.01
"6179",0.00112751677852349,0.347651006711409,"seagrass",172.74,0.44,1.68,3090.81,0.01
"6180",0.00116778523489933,0.347651006711409,"seagrass",167.04,0.43,1.64,3009.08,0.01
"6181",0.00120805369127517,0.347651006711409,"seagrass",161.66,0.42,1.59,2931.61,0.01
"6182",0.00124832214765101,0.347651006711409,"seagrass",156.59,0.42,1.55,2858.07,0.02
"6183",0.00128859060402685,0.347651006711409,"seagrass",151.79,0.41,1.51,2788.17,0.02
"6184",0.00132885906040268,0.347651006711409,"seagrass",147.25,0.4,1.47,2721.65,0.02
"6185",0.00136912751677852,0.347651006711409,"seagrass",142.95,0.39,1.44,2658.27,0.02
"6186",0.00140939597315436,0.347651006711409,"seagrass",138.87,0.39,1.4,2597.82,0.02
"6187",0.0014496644295302,0.347651006711409,"seagrass",134.99,0.38,1.37,2540.08,0.02
"6188",0.00148993288590604,0.347651006711409,"seagrass",131.31,0.37,1.34,2484.89,0.02
"6189",0.00153020134228188,0.347651006711409,"seagrass",127.79,0.37,1.31,2432.07,0.02
"6190",0.00157046979865772,0.347651006711409,"seagrass",124.45,0.36,1.28,2381.48,0.02
"6191",0.00161073825503356,0.347651006711409,"seagrass",121.25,0.35,1.26,2332.97,0.02
"6192",0.0016510067114094,0.347651006711409,"seagrass",118.2,0.35,1.23,2286.41,0.02
"6193",0.00169127516778524,0.347651006711409,"bistable",115.29,0.34,1.2,2241.69,0.02
"6194",0.00173154362416107,0.347651006711409,"bistable",112.5,0.34,1.18,2198.68,0.02
"6195",0.00177181208053691,0.347651006711409,"bistable",109.82,0.33,1.16,2157.3,0.02
"6196",0.00181208053691275,0.347651006711409,"bistable",107.26,0.33,1.14,2117.44,0.02
"6197",0.00185234899328859,0.347651006711409,"bistable",104.8,0.32,1.12,2079.02,0.03
"6198",0.00189261744966443,0.347651006711409,"bistable",102.44,0.32,1.1,2041.95,0.03
"6199",0.00193288590604027,0.347651006711409,"bistable",100.17,0.31,1.08,2006.16,0.03
"6200",0.00197315436241611,0.347651006711409,"bistable",97.98,0.31,1.06,1971.57,0.03
"6201",0.00201342281879195,0.347651006711409,"bistable",95.87,0.3,1.04,1938.12,0.03
"6202",0.00205369127516779,0.347651006711409,"bistable",93.84,0.3,1.02,1905.73,0.03
"6203",0.00209395973154362,0.347651006711409,"bistable",91.88,0.29,1,1874.36,0.03
"6204",0.00213422818791946,0.347651006711409,"bistable",89.99,0.29,0.99,1843.94,0.03
"6205",0.0021744966442953,0.347651006711409,"bistable",88.16,0.28,0.97,1814.42,0.03
"6206",0.00221476510067114,0.347651006711409,"bistable",86.39,0.28,0.96,1785.74,0.04
"6207",0.00225503355704698,0.347651006711409,"bistable",84.68,0.28,0.94,1757.86,0.04
"6208",0.00229530201342282,0.347651006711409,"bistable",83.02,0.27,0.93,1730.74,0.04
"6209",0.00233557046979866,0.347651006711409,"bistable",81.41,0.27,0.91,1704.31,0.04
"6210",0.0023758389261745,0.347651006711409,"bistable",79.84,0.26,0.9,1678.55,0.04
"6211",0.00241610738255034,0.347651006711409,"bistable",78.32,0.26,0.89,1653.39,0.04
"6212",0.00245637583892617,0.347651006711409,"bistable",76.84,0.26,0.87,1628.81,0.05
"6213",0.00249664429530201,0.347651006711409,"bistable",75.39,0.25,0.86,1604.76,0.05
"6214",0.00253691275167785,0.347651006711409,"bistable",73.98,0.25,0.85,1581.19,0.05
"6215",0.00257718120805369,0.347651006711409,"bistable",72.6,0.25,0.83,1558.06,0.05
"6216",0.00261744966442953,0.347651006711409,"bistable",71.25,0.24,0.82,1535.32,0.05
"6217",0.00265771812080537,0.347651006711409,"bistable",69.92,0.24,0.81,1512.93,0.06
"6218",0.00269798657718121,0.347651006711409,"bistable",68.62,0.24,0.8,1490.83,0.06
"6219",0.00273825503355705,0.347651006711409,"bistable",67.33,0.23,0.79,1468.96,0.06
"6220",0.00277852348993289,0.347651006711409,"bistable",66.06,0.23,0.78,1447.27,0.07
"6221",0.00281879194630873,0.347651006711409,"bistable",64.79,0.23,0.76,1425.67,0.07
"6222",0.00285906040268456,0.347651006711409,"bistable",63.54,0.22,0.75,1404.09,0.08
"6223",0.0028993288590604,0.347651006711409,"bistable",62.28,0.22,0.74,1382.42,0.08
"6224",0.00293959731543624,0.347651006711409,"bistable",61.01,0.22,0.73,1360.54,0.09
"6225",0.00297986577181208,0.347651006711409,"bistable",59.73,0.21,0.72,1338.29,0.09
"6226",0.00302013422818792,0.347651006711409,"bistable",58.42,0.21,0.7,1315.46,0.1
"6227",0.00306040268456376,0.347651006711409,"bistable",57.07,0.21,0.69,1291.76,0.11
"6228",0.0031006711409396,0.347651006711409,"bistable",55.64,0.2,0.68,1266.75,0.12
"6229",0.00314093959731544,0.347651006711409,"bistable",54.11,0.2,0.66,1239.79,0.13
"6230",0.00318120805369128,0.347651006711409,"bistable",52.41,0.19,0.65,1209.73,0.15
"6231",0.00322147651006711,0.347651006711409,"bistable",50.43,0.19,0.63,1174.3,0.17
"6232",0.00326174496644295,0.347651006711409,"bistable",47.81,0.18,0.6,1127.36,0.2
"6233",0.00330201342281879,0.347651006711409,"bare",0,0.04,0,60.87,1.04
"6234",0.00334228187919463,0.347651006711409,"bare",0,0.04,0,60.86,1.04
"6235",0.00338255033557047,0.347651006711409,"bare",0,0.04,0,60.85,1.04
"6236",0.00342281879194631,0.347651006711409,"bare",0,0.04,0,60.83,1.04
"6237",0.00346308724832215,0.347651006711409,"bare",0,0.04,0,60.82,1.04
"6238",0.00350335570469799,0.347651006711409,"bare",0,0.04,0,60.81,1.04
"6239",0.00354362416107383,0.347651006711409,"bare",0,0.04,0,60.8,1.04
"6240",0.00358389261744966,0.347651006711409,"bare",0,0.04,0,60.79,1.04
"6241",0.0036241610738255,0.347651006711409,"bare",0,0.04,0,60.77,1.04
"6242",0.00366442953020134,0.347651006711409,"bare",0,0.04,0,60.76,1.04
"6243",0.00370469798657718,0.347651006711409,"bare",0,0.04,0,60.75,1.04
"6244",0.00374496644295302,0.347651006711409,"bare",0,0.04,0,60.74,1.04
"6245",0.00378523489932886,0.347651006711409,"bare",0,0.04,0,60.73,1.04
"6246",0.0038255033557047,0.347651006711409,"bare",0,0.04,0,60.71,1.04
"6247",0.00386577181208054,0.347651006711409,"bare",0,0.04,0,60.7,1.04
"6248",0.00390604026845638,0.347651006711409,"bare",0,0.04,0,60.69,1.04
"6249",0.00394630872483222,0.347651006711409,"bare",0,0.04,0,60.68,1.04
"6250",0.00398657718120805,0.347651006711409,"bare",0,0.04,0,60.66,1.04
"6251",0.00402684563758389,0.347651006711409,"bare",0,0.04,0,60.65,1.04
"6252",0.00406711409395973,0.347651006711409,"bare",0,0.04,0,60.64,1.04
"6253",0.00410738255033557,0.347651006711409,"bare",0,0.04,0,60.63,1.04
"6254",0.00414765100671141,0.347651006711409,"bare",0,0.04,0,60.62,1.04
"6255",0.00418791946308725,0.347651006711409,"bare",0,0.04,0,60.6,1.04
"6256",0.00422818791946309,0.347651006711409,"bare",0,0.04,0,60.59,1.04
"6257",0.00426845637583893,0.347651006711409,"bare",0,0.04,0,60.58,1.04
"6258",0.00430872483221477,0.347651006711409,"bare",0,0.04,0,60.57,1.04
"6259",0.0043489932885906,0.347651006711409,"bare",0,0.04,0,60.56,1.04
"6260",0.00438926174496644,0.347651006711409,"bare",0,0.04,0,60.54,1.04
"6261",0.00442953020134228,0.347651006711409,"bare",0,0.04,0,60.53,1.04
"6262",0.00446979865771812,0.347651006711409,"bare",0,0.04,0,60.52,1.04
"6263",0.00451006711409396,0.347651006711409,"bare",0,0.04,0,60.51,1.04
"6264",0.0045503355704698,0.347651006711409,"bare",0,0.04,0,60.5,1.04
"6265",0.00459060402684564,0.347651006711409,"bare",0,0.04,0,60.48,1.04
"6266",0.00463087248322148,0.347651006711409,"bare",0,0.04,0,60.47,1.04
"6267",0.00467114093959732,0.347651006711409,"bare",0,0.04,0,60.46,1.04
"6268",0.00471140939597316,0.347651006711409,"bare",0,0.04,0,60.45,1.04
"6269",0.00475167785234899,0.347651006711409,"bare",0,0.04,0,60.44,1.04
"6270",0.00479194630872483,0.347651006711409,"bare",0,0.04,0,60.42,1.04
"6271",0.00483221476510067,0.347651006711409,"bare",0,0.04,0,60.41,1.04
"6272",0.00487248322147651,0.347651006711409,"bare",0,0.04,0,60.4,1.04
"6273",0.00491275167785235,0.347651006711409,"bare",0,0.04,0,60.39,1.04
"6274",0.00495302013422819,0.347651006711409,"bare",0,0.04,0,60.38,1.04
"6275",0.00499328859060403,0.347651006711409,"bare",0,0.04,0,60.37,1.04
"6276",0.00503355704697987,0.347651006711409,"bare",0,0.04,0,60.35,1.04
"6277",0.0050738255033557,0.347651006711409,"bare",0,0.04,0,60.34,1.04
"6278",0.00511409395973154,0.347651006711409,"bare",0,0.04,0,60.33,1.04
"6279",0.00515436241610738,0.347651006711409,"bare",0,0.04,0,60.32,1.04
"6280",0.00519463087248322,0.347651006711409,"bare",0,0.04,0,60.31,1.04
"6281",0.00523489932885906,0.347651006711409,"bare",0,0.04,0,60.29,1.04
"6282",0.0052751677852349,0.347651006711409,"bare",0,0.04,0,60.28,1.04
"6283",0.00531543624161074,0.347651006711409,"bare",0,0.04,0,60.27,1.04
"6284",0.00535570469798658,0.347651006711409,"bare",0,0.04,0,60.26,1.04
"6285",0.00539597315436242,0.347651006711409,"bare",0,0.04,0,60.25,1.04
"6286",0.00543624161073826,0.347651006711409,"bare",0,0.04,0,60.23,1.04
"6287",0.00547651006711409,0.347651006711409,"bare",0,0.04,0,60.22,1.04
"6288",0.00551677852348993,0.347651006711409,"bare",0,0.04,0,60.21,1.04
"6289",0.00555704697986577,0.347651006711409,"bare",0,0.04,0,60.2,1.04
"6290",0.00559731543624161,0.347651006711409,"bare",0,0.04,0,60.19,1.04
"6291",0.00563758389261745,0.347651006711409,"bare",0,0.04,0,60.18,1.04
"6292",0.00567785234899329,0.347651006711409,"bare",0,0.04,0,60.16,1.04
"6293",0.00571812080536913,0.347651006711409,"bare",0,0.04,0,60.15,1.04
"6294",0.00575838926174497,0.347651006711409,"bare",0,0.04,0,60.14,1.04
"6295",0.00579865771812081,0.347651006711409,"bare",0,0.04,0,60.13,1.04
"6296",0.00583892617449664,0.347651006711409,"bare",0,0.04,0,60.12,1.04
"6297",0.00587919463087248,0.347651006711409,"bare",0,0.04,0,60.1,1.04
"6298",0.00591946308724832,0.347651006711409,"bare",0,0.04,0,60.09,1.04
"6299",0.00595973154362416,0.347651006711409,"bare",0,0.04,0,60.08,1.04
"6300",0.006,0.347651006711409,"bare",0,0.04,0,60.07,1.04
"6301",0,0.353691275167785,"seagrass",984.46,0.81,8.14,13285.47,0
"6302",4.02684563758389e-05,0.353691275167785,"seagrass",866.16,0.79,7.22,11858.8,0.01
"6303",8.05369127516779e-05,0.353691275167785,"seagrass",771.66,0.77,6.47,10713.89,0.01
"6304",0.000120805369127517,0.353691275167785,"seagrass",694.48,0.76,5.86,9774.19,0.01
"6305",0.000161073825503356,0.353691275167785,"seagrass",630.3,0.74,5.36,8988.63,0.01
"6306",0.000201342281879195,0.353691275167785,"seagrass",576.12,0.72,4.93,8321.84,0.01
"6307",0.000241610738255034,0.353691275167785,"seagrass",529.8,0.71,4.56,7748.51,0.01
"6308",0.000281879194630873,0.353691275167785,"seagrass",489.77,0.69,4.24,7250.09,0.01
"6309",0.000322147651006711,0.353691275167785,"seagrass",454.86,0.68,3.96,6812.65,0.01
"6310",0.00036241610738255,0.353691275167785,"seagrass",424.15,0.66,3.72,6425.53,0.01
"6311",0.000402684563758389,0.353691275167785,"seagrass",396.94,0.65,3.5,6080.44,0.01
"6312",0.000442953020134228,0.353691275167785,"seagrass",372.7,0.63,3.3,5770.81,0.01
"6313",0.000483221476510067,0.353691275167785,"seagrass",350.96,0.62,3.13,5491.41,0.01
"6314",0.000523489932885906,0.353691275167785,"seagrass",331.37,0.61,2.97,5237.97,0.01
"6315",0.000563758389261745,0.353691275167785,"seagrass",313.64,0.59,2.83,5007.01,0.01
"6316",0.000604026845637584,0.353691275167785,"seagrass",297.51,0.58,2.7,4795.66,0.01
"6317",0.000644295302013423,0.353691275167785,"seagrass",282.8,0.57,2.58,4601.49,0.01
"6318",0.000684563758389262,0.353691275167785,"seagrass",269.33,0.56,2.47,4422.5,0.01
"6319",0.000724832214765101,0.353691275167785,"seagrass",256.95,0.54,2.37,4256.97,0.01
"6320",0.00076510067114094,0.353691275167785,"seagrass",245.55,0.53,2.28,4103.42,0.01
"6321",0.000805369127516779,0.353691275167785,"seagrass",235.01,0.52,2.19,3960.61,0.01
"6322",0.000845637583892618,0.353691275167785,"seagrass",225.24,0.51,2.11,3827.45,0.01
"6323",0.000885906040268456,0.353691275167785,"seagrass",216.18,0.5,2.04,3703,0.01
"6324",0.000926174496644295,0.353691275167785,"seagrass",207.74,0.49,1.97,3586.43,0.01
"6325",0.000966442953020134,0.353691275167785,"seagrass",199.87,0.48,1.91,3477.02,0.01
"6326",0.00100671140939597,0.353691275167785,"seagrass",192.51,0.47,1.85,3374.12,0.01
"6327",0.00104697986577181,0.353691275167785,"seagrass",185.62,0.46,1.79,3277.19,0.01
"6328",0.00108724832214765,0.353691275167785,"seagrass",179.16,0.45,1.74,3185.72,0.01
"6329",0.00112751677852349,0.353691275167785,"seagrass",173.09,0.44,1.69,3099.26,0.01
"6330",0.00116778523489933,0.353691275167785,"seagrass",167.38,0.43,1.64,3017.42,0.01
"6331",0.00120805369127517,0.353691275167785,"seagrass",161.99,0.43,1.6,2939.83,0.01
"6332",0.00124832214765101,0.353691275167785,"seagrass",156.91,0.42,1.55,2866.18,0.02
"6333",0.00128859060402685,0.353691275167785,"seagrass",152.11,0.41,1.51,2796.17,0.02
"6334",0.00132885906040268,0.353691275167785,"seagrass",147.56,0.4,1.48,2729.54,0.02
"6335",0.00136912751677852,0.353691275167785,"seagrass",143.25,0.4,1.44,2666.05,0.02
"6336",0.00140939597315436,0.353691275167785,"seagrass",139.16,0.39,1.41,2605.48,0.02
"6337",0.0014496644295302,0.353691275167785,"seagrass",135.27,0.38,1.37,2547.64,0.02
"6338",0.00148993288590604,0.353691275167785,"seagrass",131.58,0.38,1.34,2492.34,0.02
"6339",0.00153020134228188,0.353691275167785,"seagrass",128.06,0.37,1.31,2439.42,0.02
"6340",0.00157046979865772,0.353691275167785,"seagrass",124.71,0.36,1.28,2388.72,0.02
"6341",0.00161073825503356,0.353691275167785,"seagrass",121.51,0.36,1.26,2340.1,0.02
"6342",0.0016510067114094,0.353691275167785,"seagrass",118.45,0.35,1.23,2293.44,0.02
"6343",0.00169127516778524,0.353691275167785,"bistable",115.53,0.35,1.21,2248.62,0.02
"6344",0.00173154362416107,0.353691275167785,"bistable",112.73,0.34,1.18,2205.52,0.02
"6345",0.00177181208053691,0.353691275167785,"bistable",110.05,0.33,1.16,2164.04,0.02
"6346",0.00181208053691275,0.353691275167785,"bistable",107.48,0.33,1.14,2124.09,0.02
"6347",0.00185234899328859,0.353691275167785,"bistable",105.02,0.32,1.12,2085.57,0.03
"6348",0.00189261744966443,0.353691275167785,"bistable",102.65,0.32,1.1,2048.41,0.03
"6349",0.00193288590604027,0.353691275167785,"bistable",100.37,0.31,1.08,2012.53,0.03
"6350",0.00197315436241611,0.353691275167785,"bistable",98.18,0.31,1.06,1977.85,0.03
"6351",0.00201342281879195,0.353691275167785,"bistable",96.07,0.3,1.04,1944.31,0.03
"6352",0.00205369127516779,0.353691275167785,"bistable",94.03,0.3,1.02,1911.84,0.03
"6353",0.00209395973154362,0.353691275167785,"bistable",92.07,0.3,1.01,1880.38,0.03
"6354",0.00213422818791946,0.353691275167785,"bistable",90.17,0.29,0.99,1849.88,0.03
"6355",0.0021744966442953,0.353691275167785,"bistable",88.34,0.29,0.97,1820.28,0.03
"6356",0.00221476510067114,0.353691275167785,"bistable",86.57,0.28,0.96,1791.53,0.04
"6357",0.00225503355704698,0.353691275167785,"bistable",84.85,0.28,0.94,1763.58,0.04
"6358",0.00229530201342282,0.353691275167785,"bistable",83.19,0.27,0.93,1736.37,0.04
"6359",0.00233557046979866,0.353691275167785,"bistable",81.57,0.27,0.91,1709.88,0.04
"6360",0.0023758389261745,0.353691275167785,"bistable",80,0.27,0.9,1684.04,0.04
"6361",0.00241610738255034,0.353691275167785,"bistable",78.47,0.26,0.89,1658.82,0.04
"6362",0.00245637583892617,0.353691275167785,"bistable",76.99,0.26,0.87,1634.17,0.05
"6363",0.00249664429530201,0.353691275167785,"bistable",75.54,0.26,0.86,1610.05,0.05
"6364",0.00253691275167785,0.353691275167785,"bistable",74.12,0.25,0.85,1586.41,0.05
"6365",0.00257718120805369,0.353691275167785,"bistable",72.74,0.25,0.84,1563.22,0.05
"6366",0.00261744966442953,0.353691275167785,"bistable",71.39,0.25,0.82,1540.42,0.05
"6367",0.00265771812080537,0.353691275167785,"bistable",70.06,0.24,0.81,1517.97,0.06
"6368",0.00269798657718121,0.353691275167785,"bistable",68.75,0.24,0.8,1495.81,0.06
"6369",0.00273825503355705,0.353691275167785,"bistable",67.46,0.24,0.79,1473.88,0.06
"6370",0.00277852348993289,0.353691275167785,"bistable",66.18,0.23,0.78,1452.13,0.07
"6371",0.00281879194630873,0.353691275167785,"bistable",64.92,0.23,0.76,1430.48,0.07
"6372",0.00285906040268456,0.353691275167785,"bistable",63.66,0.23,0.75,1408.85,0.08
"6373",0.0028993288590604,0.353691275167785,"bistable",62.4,0.22,0.74,1387.13,0.08
"6374",0.00293959731543624,0.353691275167785,"bistable",61.14,0.22,0.73,1365.2,0.09
"6375",0.00297986577181208,0.353691275167785,"bistable",59.85,0.22,0.72,1342.91,0.09
"6376",0.00302013422818792,0.353691275167785,"bistable",58.54,0.21,0.71,1320.04,0.1
"6377",0.00306040268456376,0.353691275167785,"bistable",57.18,0.21,0.69,1296.3,0.11
"6378",0.0031006711409396,0.353691275167785,"bistable",55.76,0.2,0.68,1271.28,0.12
"6379",0.00314093959731544,0.353691275167785,"bistable",54.23,0.2,0.67,1244.31,0.13
"6380",0.00318120805369128,0.353691275167785,"bistable",52.54,0.2,0.65,1214.28,0.15
"6381",0.00322147651006711,0.353691275167785,"bistable",50.55,0.19,0.63,1178.95,0.17
"6382",0.00326174496644295,0.353691275167785,"bistable",47.96,0.18,0.61,1132.36,0.2
"6383",0.00330201342281879,0.353691275167785,"bare",0,0.04,0,61.5,1.04
