"","pmax","nr","stability","S","CA","CS","CB","N"
"5326",1.50671140939597,0.0349664429530201,"bistable",2056.46,2.75,16.32,28892.42,0.05
"5327",1.52013422818792,0.0349664429530201,"bistable",2069.69,2.77,16.41,29087.05,0.05
"5328",1.53355704697987,0.0349664429530201,"bistable",2082.86,2.8,16.51,29280.96,0.05
"5329",1.54697986577181,0.0349664429530201,"bistable",2095.96,2.82,16.61,29474.08,0.05
"5330",1.56040268456376,0.0349664429530201,"bistable",2108.99,2.85,16.71,29666.33,0.06
"5331",1.5738255033557,0.0349664429530201,"bistable",2121.94,2.87,16.8,29857.63,0.06
"5332",1.58724832214765,0.0349664429530201,"bistable",2134.8,2.9,16.9,30047.86,0.06
"5333",1.6006711409396,0.0349664429530201,"bistable",2147.55,2.92,16.99,30236.91,0.06
"5334",1.61409395973154,0.0349664429530201,"bistable",2160.2,2.94,17.09,30424.66,0.06
"5335",1.62751677852349,0.0349664429530201,"bistable",2172.72,2.97,17.18,30610.94,0.07
"5336",1.64093959731544,0.0349664429530201,"bistable",2185.11,2.99,17.27,30795.58,0.07
"5337",1.65436241610738,0.0349664429530201,"bistable",2197.34,3.02,17.36,30978.38,0.07
"5338",1.66778523489933,0.0349664429530201,"bistable",2209.39,3.04,17.45,31159.1,0.08
"5339",1.68120805369128,0.0349664429530201,"bistable",2221.24,3.07,17.54,31337.45,0.08
"5340",1.69463087248322,0.0349664429530201,"bistable",2232.87,3.09,17.63,31513.09,0.09
"5341",1.70805369127517,0.0349664429530201,"bistable",2244.23,3.12,17.71,31685.64,0.09
"5342",1.72147651006711,0.0349664429530201,"bistable",2255.29,3.14,17.79,31854.59,0.1
"5343",1.73489932885906,0.0349664429530201,"bistable",2266,3.17,17.87,32019.38,0.1
"5344",1.74832214765101,0.0349664429530201,"bistable",2276.3,3.19,17.95,32179.27,0.11
"5345",1.76174496644295,0.0349664429530201,"bistable",2286.11,3.22,18.02,32333.37,0.12
"5346",1.7751677852349,0.0349664429530201,"bistable",2295.33,3.24,18.09,32480.55,0.12
"5347",1.78859060402685,0.0349664429530201,"bistable",2303.86,3.26,18.15,32619.37,0.13
"5348",1.80201342281879,0.0349664429530201,"bistable",2311.52,3.29,18.21,32747.96,0.14
"5349",1.81543624161074,0.0349664429530201,"bistable",2318.12,3.31,18.26,32863.84,0.16
"5350",1.82885906040268,0.0349664429530201,"bistable",2323.36,3.34,18.29,32963.68,0.17
"5351",1.84228187919463,0.0349664429530201,"bistable",2326.87,3.36,18.32,33042.83,0.19
"5352",1.85570469798658,0.0349664429530201,"bistable",2328.09,3.39,18.33,33094.7,0.21
"5353",1.86912751677852,0.0349664429530201,"bistable",2326.19,3.41,18.31,33109.48,0.24
"5354",1.88255033557047,0.0349664429530201,"bistable",2319.9,3.44,18.26,33072,0.27
"5355",1.89597315436242,0.0349664429530201,"bistable",2307.12,3.46,18.17,32957.35,0.31
"5356",1.90939597315436,0.0349664429530201,"bistable",2284.16,3.48,18,32721.29,0.37
"5357",1.92281879194631,0.0349664429530201,"bistable",2243.65,3.51,17.69,32276.18,0.46
"5358",1.93624161073825,0.0349664429530201,"bistable",2168.22,3.53,17.13,31414.51,0.61
"5359",1.9496644295302,0.0349664429530201,"bistable",1998.65,3.55,15.85,29428.65,0.9
"5360",1.96308724832215,0.0349664429530201,"bare",0,0.65,0,942.55,1.59
"5361",1.97651006711409,0.0349664429530201,"bare",0,0.65,0,949,1.6
"5362",1.98993288590604,0.0349664429530201,"bare",0,0.66,0,955.44,1.6
"5363",2.00335570469799,0.0349664429530201,"bare",0,0.66,0,961.89,1.61
"5364",2.01677852348993,0.0349664429530201,"bare",0,0.66,0,968.34,1.61
"5365",2.03020134228188,0.0349664429530201,"bare",0,0.67,0,974.79,1.61
"5366",2.04362416107383,0.0349664429530201,"bare",0,0.67,0,981.24,1.62
"5367",2.05704697986577,0.0349664429530201,"bare",0,0.68,0,987.68,1.62
"5368",2.07046979865772,0.0349664429530201,"bare",0,0.68,0,994.13,1.63
"5369",2.08389261744966,0.0349664429530201,"bare",0,0.69,0,1000.58,1.63
"5370",2.09731543624161,0.0349664429530201,"bare",0,0.69,0,1007.03,1.63
"5371",2.11073825503356,0.0349664429530201,"bare",0,0.69,0,1013.48,1.64
"5372",2.1241610738255,0.0349664429530201,"bare",0,0.7,0,1019.92,1.64
"5373",2.13758389261745,0.0349664429530201,"bare",0,0.7,0,1026.37,1.65
"5374",2.1510067114094,0.0349664429530201,"bare",0,0.71,0,1032.82,1.65
"5375",2.16442953020134,0.0349664429530201,"bare",0,0.71,0,1039.27,1.65
"5376",2.17785234899329,0.0349664429530201,"bare",0,0.72,0,1045.72,1.66
"5377",2.19127516778523,0.0349664429530201,"bare",0,0.72,0,1052.16,1.66
"5378",2.20469798657718,0.0349664429530201,"bare",0,0.73,0,1058.61,1.67
"5379",2.21812080536913,0.0349664429530201,"bare",0,0.73,0,1065.06,1.67
"5380",2.23154362416107,0.0349664429530201,"bare",0,0.73,0,1071.51,1.67
"5381",2.24496644295302,0.0349664429530201,"bare",0,0.74,0,1077.96,1.68
"5382",2.25838926174497,0.0349664429530201,"bare",0,0.74,0,1084.41,1.68
"5383",2.27181208053691,0.0349664429530201,"bare",0,0.75,0,1090.85,1.69
"5384",2.28523489932886,0.0349664429530201,"bare",0,0.75,0,1097.3,1.69
"5385",2.29865771812081,0.0349664429530201,"bare",0,0.76,0,1103.75,1.69
"5386",2.31208053691275,0.0349664429530201,"bare",0,0.76,0,1110.2,1.7
"5387",2.3255033557047,0.0349664429530201,"bare",0,0.77,0,1116.65,1.7
"5388",2.33892617449664,0.0349664429530201,"bare",0,0.77,0,1123.1,1.71
"5389",2.35234899328859,0.0349664429530201,"bare",0,0.77,0,1129.55,1.71
"5390",2.36577181208054,0.0349664429530201,"bare",0,0.78,0,1136,1.72
"5391",2.37919463087248,0.0349664429530201,"bare",0,0.78,0,1142.44,1.72
"5392",2.39261744966443,0.0349664429530201,"bare",0,0.79,0,1148.89,1.72
"5393",2.40604026845638,0.0349664429530201,"bare",0,0.79,0,1155.34,1.73
"5394",2.41946308724832,0.0349664429530201,"bare",0,0.8,0,1161.79,1.73
"5395",2.43288590604027,0.0349664429530201,"bare",0,0.8,0,1168.24,1.74
"5396",2.44630872483221,0.0349664429530201,"bare",0,0.81,0,1174.69,1.74
"5397",2.45973154362416,0.0349664429530201,"bare",0,0.81,0,1181.14,1.74
"5398",2.47315436241611,0.0349664429530201,"bare",0,0.81,0,1187.59,1.75
"5399",2.48657718120805,0.0349664429530201,"bare",0,0.82,0,1194.04,1.75
"5400",2.5,0.0349664429530201,"bare",0,0.82,0,1200.49,1.76
"5401",0.5,0.0355369127516779,"seagrass",1022.64,0.88,8.44,13849.24,0.01
"5402",0.513422818791946,0.0355369127516779,"seagrass",1036.31,0.91,8.55,14047.38,0.01
"5403",0.526845637583893,0.0355369127516779,"seagrass",1049.98,0.93,8.65,14245.74,0.01
"5404",0.540268456375839,0.0355369127516779,"seagrass",1063.68,0.96,8.76,14444.32,0.01
"5405",0.553691275167785,0.0355369127516779,"seagrass",1077.38,0.98,8.87,14643.1,0.01
"5406",0.567114093959732,0.0355369127516779,"seagrass",1091.1,1.01,8.97,14842.1,0.01
"5407",0.580536912751678,0.0355369127516779,"seagrass",1104.83,1.03,9.08,15041.28,0.01
"5408",0.593959731543624,0.0355369127516779,"seagrass",1118.58,1.06,9.18,15240.65,0.01
"5409",0.60738255033557,0.0355369127516779,"seagrass",1132.34,1.08,9.29,15440.2,0.01
"5410",0.620805369127517,0.0355369127516779,"seagrass",1146.1,1.11,9.4,15639.92,0.01
"5411",0.634228187919463,0.0355369127516779,"seagrass",1159.88,1.13,9.5,15839.8,0.01
"5412",0.647651006711409,0.0355369127516779,"seagrass",1173.67,1.16,9.61,16039.83,0.01
"5413",0.661073825503356,0.0355369127516779,"seagrass",1187.47,1.18,9.72,16240.02,0.01
"5414",0.674496644295302,0.0355369127516779,"seagrass",1201.28,1.21,9.82,16440.35,0.01
"5415",0.687919463087248,0.0355369127516779,"seagrass",1215.09,1.23,9.93,16640.82,0.01
"5416",0.701342281879195,0.0355369127516779,"seagrass",1228.92,1.26,10.04,16841.42,0.01
"5417",0.714765100671141,0.0355369127516779,"seagrass",1242.75,1.28,10.14,17042.14,0.01
"5418",0.728187919463087,0.0355369127516779,"seagrass",1256.59,1.31,10.25,17242.98,0.01
"5419",0.741610738255034,0.0355369127516779,"seagrass",1270.44,1.33,10.36,17443.94,0.01
"5420",0.75503355704698,0.0355369127516779,"seagrass",1284.29,1.36,10.46,17645,0.01
"5421",0.768456375838926,0.0355369127516779,"seagrass",1298.15,1.38,10.57,17846.16,0.01
"5422",0.781879194630873,0.0355369127516779,"seagrass",1312.02,1.4,10.68,18047.42,0.01
"5423",0.795302013422819,0.0355369127516779,"seagrass",1325.89,1.43,10.78,18248.77,0.02
"5424",0.808724832214765,0.0355369127516779,"seagrass",1339.77,1.45,10.89,18450.21,0.02
"5425",0.822147651006711,0.0355369127516779,"seagrass",1353.65,1.48,11,18651.73,0.02
"5426",0.835570469798658,0.0355369127516779,"seagrass",1367.53,1.5,11.1,18853.32,0.02
"5427",0.848993288590604,0.0355369127516779,"seagrass",1381.42,1.53,11.21,19054.98,0.02
"5428",0.86241610738255,0.0355369127516779,"seagrass",1395.32,1.55,11.32,19256.71,0.02
"5429",0.875838926174497,0.0355369127516779,"seagrass",1409.21,1.58,11.42,19458.5,0.02
"5430",0.889261744966443,0.0355369127516779,"seagrass",1423.11,1.6,11.53,19660.35,0.02
"5431",0.902684563758389,0.0355369127516779,"seagrass",1437.01,1.63,11.64,19862.24,0.02
"5432",0.916107382550336,0.0355369127516779,"seagrass",1450.92,1.65,11.74,20064.18,0.02
"5433",0.929530201342282,0.0355369127516779,"seagrass",1464.82,1.68,11.85,20266.16,0.02
"5434",0.942953020134228,0.0355369127516779,"bistable",1478.73,1.7,11.95,20468.18,0.02
"5435",0.956375838926175,0.0355369127516779,"bistable",1492.63,1.73,12.06,20670.22,0.02
"5436",0.969798657718121,0.0355369127516779,"bistable",1506.54,1.75,12.17,20872.29,0.02
"5437",0.983221476510067,0.0355369127516779,"bistable",1520.45,1.78,12.27,21074.38,0.02
"5438",0.996644295302013,0.0355369127516779,"bistable",1534.35,1.8,12.38,21276.49,0.02
"5439",1.01006711409396,0.0355369127516779,"bistable",1548.26,1.83,12.48,21478.6,0.02
"5440",1.02348993288591,0.0355369127516779,"bistable",1562.16,1.85,12.59,21680.72,0.02
"5441",1.03691275167785,0.0355369127516779,"bistable",1576.07,1.88,12.7,21882.84,0.02
"5442",1.0503355704698,0.0355369127516779,"bistable",1589.97,1.9,12.8,22084.94,0.02
"5443",1.06375838926175,0.0355369127516779,"bistable",1603.87,1.93,12.91,22287.04,0.02
"5444",1.07718120805369,0.0355369127516779,"bistable",1617.76,1.95,13.01,22489.11,0.02
"5445",1.09060402684564,0.0355369127516779,"bistable",1631.65,1.98,13.12,22691.16,0.02
"5446",1.10402684563758,0.0355369127516779,"bistable",1645.54,2,13.22,22893.18,0.02
"5447",1.11744966442953,0.0355369127516779,"bistable",1659.42,2.03,13.33,23095.16,0.02
"5448",1.13087248322148,0.0355369127516779,"bistable",1673.3,2.05,13.43,23297.09,0.02
"5449",1.14429530201342,0.0355369127516779,"bistable",1687.17,2.08,13.54,23498.97,0.02
"5450",1.15771812080537,0.0355369127516779,"bistable",1701.04,2.1,13.64,23700.79,0.02
"5451",1.17114093959732,0.0355369127516779,"bistable",1714.9,2.13,13.75,23902.54,0.02
"5452",1.18456375838926,0.0355369127516779,"bistable",1728.75,2.15,13.85,24104.21,0.03
"5453",1.19798657718121,0.0355369127516779,"bistable",1742.59,2.18,13.96,24305.8,0.03
"5454",1.21140939597315,0.0355369127516779,"bistable",1756.42,2.2,14.06,24507.29,0.03
"5455",1.2248322147651,0.0355369127516779,"bistable",1770.25,2.23,14.17,24708.68,0.03
"5456",1.23825503355705,0.0355369127516779,"bistable",1784.06,2.25,14.27,24909.95,0.03
"5457",1.25167785234899,0.0355369127516779,"bistable",1797.86,2.28,14.38,25111.09,0.03
"5458",1.26510067114094,0.0355369127516779,"bistable",1811.64,2.3,14.48,25312.1,0.03
"5459",1.27852348993289,0.0355369127516779,"bistable",1825.42,2.33,14.58,25512.96,0.03
"5460",1.29194630872483,0.0355369127516779,"bistable",1839.18,2.35,14.69,25713.66,0.03
"5461",1.30536912751678,0.0355369127516779,"bistable",1852.92,2.38,14.79,25914.18,0.03
"5462",1.31879194630872,0.0355369127516779,"bistable",1866.65,2.4,14.89,26114.5,0.03
"5463",1.33221476510067,0.0355369127516779,"bistable",1880.35,2.42,15,26314.62,0.03
"5464",1.34563758389262,0.0355369127516779,"bistable",1894.04,2.45,15.1,26514.51,0.03
"5465",1.35906040268456,0.0355369127516779,"bistable",1907.71,2.47,15.2,26714.16,0.03
"5466",1.37248322147651,0.0355369127516779,"bistable",1921.35,2.5,15.3,26913.54,0.04
"5467",1.38590604026846,0.0355369127516779,"bistable",1934.96,2.52,15.41,27112.63,0.04
"5468",1.3993288590604,0.0355369127516779,"bistable",1948.55,2.55,15.51,27311.41,0.04
"5469",1.41275167785235,0.0355369127516779,"bistable",1962.11,2.57,15.61,27509.85,0.04
"5470",1.4261744966443,0.0355369127516779,"bistable",1975.64,2.6,15.71,27707.93,0.04
"5471",1.43959731543624,0.0355369127516779,"bistable",1989.13,2.62,15.81,27905.61,0.04
"5472",1.45302013422819,0.0355369127516779,"bistable",2002.59,2.65,15.91,28102.85,0.04
"5473",1.46644295302013,0.0355369127516779,"bistable",2016.01,2.67,16.01,28299.63,0.04
"5474",1.47986577181208,0.0355369127516779,"bistable",2029.38,2.7,16.11,28495.89,0.05
"5475",1.49328859060403,0.0355369127516779,"bistable",2042.7,2.72,16.21,28691.6,0.05
"5476",1.50671140939597,0.0355369127516779,"bistable",2055.97,2.75,16.31,28886.69,0.05
"5477",1.52013422818792,0.0355369127516779,"bistable",2069.19,2.77,16.41,29081.12,0.05
"5478",1.53355704697987,0.0355369127516779,"bistable",2082.34,2.8,16.51,29274.82,0.05
"5479",1.54697986577181,0.0355369127516779,"bistable",2095.43,2.82,16.61,29467.71,0.05
"5480",1.56040268456376,0.0355369127516779,"bistable",2108.43,2.85,16.7,29659.72,0.06
"5481",1.5738255033557,0.0355369127516779,"bistable",2121.36,2.87,16.8,29850.75,0.06
"5482",1.58724832214765,0.0355369127516779,"bistable",2134.19,2.9,16.89,30040.71,0.06
"5483",1.6006711409396,0.0355369127516779,"bistable",2146.93,2.92,16.99,30229.47,0.06
"5484",1.61409395973154,0.0355369127516779,"bistable",2159.55,2.94,17.08,30416.89,0.07
"5485",1.62751677852349,0.0355369127516779,"bistable",2172.04,2.97,17.18,30602.83,0.07
"5486",1.64093959731544,0.0355369127516779,"bistable",2184.4,2.99,17.27,30787.11,0.07
"5487",1.65436241610738,0.0355369127516779,"bistable",2196.59,3.02,17.36,30969.51,0.08
"5488",1.66778523489933,0.0355369127516779,"bistable",2208.61,3.04,17.45,31149.78,0.08
"5489",1.68120805369128,0.0355369127516779,"bistable",2220.42,3.07,17.53,31327.66,0.08
"5490",1.69463087248322,0.0355369127516779,"bistable",2232,3.09,17.62,31502.78,0.09
"5491",1.70805369127517,0.0355369127516779,"bistable",2243.31,3.12,17.7,31674.75,0.09
"5492",1.72147651006711,0.0355369127516779,"bistable",2254.32,3.14,17.79,31843.08,0.1
"5493",1.73489932885906,0.0355369127516779,"bistable",2264.97,3.17,17.86,32007.16,0.1
"5494",1.74832214765101,0.0355369127516779,"bistable",2275.2,3.19,17.94,32166.27,0.11
"5495",1.76174496644295,0.0355369127516779,"bistable",2284.94,3.22,18.01,32319.49,0.12
"5496",1.7751677852349,0.0355369127516779,"bistable",2294.08,3.24,18.08,32465.67,0.13
"5497",1.78859060402685,0.0355369127516779,"bistable",2302.51,3.26,18.14,32603.36,0.14
"5498",1.80201342281879,0.0355369127516779,"bistable",2310.07,3.29,18.2,32730.64,0.15
"5499",1.81543624161074,0.0355369127516779,"bistable",2316.54,3.31,18.24,32845.01,0.16
"5500",1.82885906040268,0.0355369127516779,"bistable",2321.63,3.34,18.28,32943.05,0.17
"5501",1.84228187919463,0.0355369127516779,"bistable",2324.96,3.36,18.31,33020.07,0.19
"5502",1.85570469798658,0.0355369127516779,"bistable",2325.96,3.39,18.31,33069.34,0.21
"5503",1.86912751677852,0.0355369127516779,"bistable",2323.78,3.41,18.29,33080.88,0.24
"5504",1.88255033557047,0.0355369127516779,"bistable",2317.14,3.44,18.24,33039.25,0.27
"5505",1.89597315436242,0.0355369127516779,"bistable",2303.91,3.46,18.14,32919.07,0.32
"5506",1.90939597315436,0.0355369127516779,"bistable",2280.3,3.48,17.97,32675.28,0.38
"5507",1.92281879194631,0.0355369127516779,"bistable",2238.8,3.51,17.66,32218.38,0.47
"5508",1.93624161073825,0.0355369127516779,"bistable",2161.63,3.53,17.08,31335.94,0.62
"5509",1.9496644295302,0.0355369127516779,"bistable",1987.55,3.55,15.77,29296.19,0.92
"5510",1.96308724832215,0.0355369127516779,"bare",0,0.65,0,942.55,1.59
"5511",1.97651006711409,0.0355369127516779,"bare",0,0.65,0,949,1.6
"5512",1.98993288590604,0.0355369127516779,"bare",0,0.66,0,955.44,1.6
"5513",2.00335570469799,0.0355369127516779,"bare",0,0.66,0,961.89,1.61
"5514",2.01677852348993,0.0355369127516779,"bare",0,0.66,0,968.34,1.61
"5515",2.03020134228188,0.0355369127516779,"bare",0,0.67,0,974.79,1.61
"5516",2.04362416107383,0.0355369127516779,"bare",0,0.67,0,981.24,1.62
"5517",2.05704697986577,0.0355369127516779,"bare",0,0.68,0,987.68,1.62
"5518",2.07046979865772,0.0355369127516779,"bare",0,0.68,0,994.13,1.63
"5519",2.08389261744966,0.0355369127516779,"bare",0,0.69,0,1000.58,1.63
"5520",2.09731543624161,0.0355369127516779,"bare",0,0.69,0,1007.03,1.63
"5521",2.11073825503356,0.0355369127516779,"bare",0,0.69,0,1013.48,1.64
"5522",2.1241610738255,0.0355369127516779,"bare",0,0.7,0,1019.92,1.64
"5523",2.13758389261745,0.0355369127516779,"bare",0,0.7,0,1026.37,1.65
"5524",2.1510067114094,0.0355369127516779,"bare",0,0.71,0,1032.82,1.65
"5525",2.16442953020134,0.0355369127516779,"bare",0,0.71,0,1039.27,1.65
"5526",2.17785234899329,0.0355369127516779,"bare",0,0.72,0,1045.72,1.66
"5527",2.19127516778523,0.0355369127516779,"bare",0,0.72,0,1052.16,1.66
"5528",2.20469798657718,0.0355369127516779,"bare",0,0.73,0,1058.61,1.67
"5529",2.21812080536913,0.0355369127516779,"bare",0,0.73,0,1065.06,1.67
"5530",2.23154362416107,0.0355369127516779,"bare",0,0.73,0,1071.51,1.67
"5531",2.24496644295302,0.0355369127516779,"bare",0,0.74,0,1077.96,1.68
"5532",2.25838926174497,0.0355369127516779,"bare",0,0.74,0,1084.41,1.68
"5533",2.27181208053691,0.0355369127516779,"bare",0,0.75,0,1090.85,1.69
"5534",2.28523489932886,0.0355369127516779,"bare",0,0.75,0,1097.3,1.69
"5535",2.29865771812081,0.0355369127516779,"bare",0,0.76,0,1103.75,1.69
"5536",2.31208053691275,0.0355369127516779,"bare",0,0.76,0,1110.2,1.7
"5537",2.3255033557047,0.0355369127516779,"bare",0,0.77,0,1116.65,1.7
"5538",2.33892617449664,0.0355369127516779,"bare",0,0.77,0,1123.1,1.71
"5539",2.35234899328859,0.0355369127516779,"bare",0,0.77,0,1129.55,1.71
"5540",2.36577181208054,0.0355369127516779,"bare",0,0.78,0,1136,1.72
"5541",2.37919463087248,0.0355369127516779,"bare",0,0.78,0,1142.44,1.72
"5542",2.39261744966443,0.0355369127516779,"bare",0,0.79,0,1148.89,1.72
"5543",2.40604026845638,0.0355369127516779,"bare",0,0.79,0,1155.34,1.73
"5544",2.41946308724832,0.0355369127516779,"bare",0,0.8,0,1161.79,1.73
"5545",2.43288590604027,0.0355369127516779,"bare",0,0.8,0,1168.24,1.74
"5546",2.44630872483221,0.0355369127516779,"bare",0,0.81,0,1174.69,1.74
"5547",2.45973154362416,0.0355369127516779,"bare",0,0.81,0,1181.14,1.74
"5548",2.47315436241611,0.0355369127516779,"bare",0,0.81,0,1187.59,1.75
"5549",2.48657718120805,0.0355369127516779,"bare",0,0.82,0,1194.04,1.75
"5550",2.5,0.0355369127516779,"bare",0,0.82,0,1200.49,1.76
"5551",0.5,0.0361073825503356,"seagrass",1022.53,0.88,8.44,13847.88,0.01
"5552",0.513422818791946,0.0361073825503356,"seagrass",1036.19,0.91,8.55,14045.99,0.01
"5553",0.526845637583893,0.0361073825503356,"seagrass",1049.87,0.93,8.65,14244.34,0.01
"5554",0.540268456375839,0.0361073825503356,"seagrass",1063.56,0.96,8.76,14442.9,0.01
"5555",0.553691275167785,0.0361073825503356,"seagrass",1077.26,0.98,8.86,14641.68,0.01
"5556",0.567114093959732,0.0361073825503356,"seagrass",1090.98,1.01,8.97,14840.65,0.01
"5557",0.580536912751678,0.0361073825503356,"seagrass",1104.71,1.03,9.08,15039.82,0.01
"5558",0.593959731543624,0.0361073825503356,"seagrass",1118.46,1.06,9.18,15239.17,0.01
"5559",0.60738255033557,0.0361073825503356,"seagrass",1132.21,1.08,9.29,15438.7,0.01
"5560",0.620805369127517,0.0361073825503356,"seagrass",1145.98,1.11,9.4,15638.4,0.01
"5561",0.634228187919463,0.0361073825503356,"seagrass",1159.75,1.13,9.5,15838.26,0.01
"5562",0.647651006711409,0.0361073825503356,"seagrass",1173.54,1.16,9.61,16038.28,0.01
"5563",0.661073825503356,0.0361073825503356,"seagrass",1187.34,1.18,9.72,16238.45,0.01
"5564",0.674496644295302,0.0361073825503356,"seagrass",1201.14,1.21,9.82,16438.76,0.01
"5565",0.687919463087248,0.0361073825503356,"seagrass",1214.96,1.23,9.93,16639.21,0.01
"5566",0.701342281879195,0.0361073825503356,"seagrass",1228.78,1.26,10.04,16839.78,0.01
"5567",0.714765100671141,0.0361073825503356,"seagrass",1242.61,1.28,10.14,17040.49,0.01
"5568",0.728187919463087,0.0361073825503356,"seagrass",1256.45,1.31,10.25,17241.31,0.01
"5569",0.741610738255034,0.0361073825503356,"seagrass",1270.3,1.33,10.36,17442.24,0.01
"5570",0.75503355704698,0.0361073825503356,"seagrass",1284.15,1.36,10.46,17643.27,0.01
"5571",0.768456375838926,0.0361073825503356,"seagrass",1298.01,1.38,10.57,17844.41,0.01
"5572",0.781879194630873,0.0361073825503356,"seagrass",1311.87,1.4,10.68,18045.65,0.02
"5573",0.795302013422819,0.0361073825503356,"seagrass",1325.74,1.43,10.78,18246.97,0.02
"5574",0.808724832214765,0.0361073825503356,"seagrass",1339.61,1.45,10.89,18448.39,0.02
"5575",0.822147651006711,0.0361073825503356,"seagrass",1353.49,1.48,11,18649.88,0.02
"5576",0.835570469798658,0.0361073825503356,"seagrass",1367.38,1.5,11.1,18851.44,0.02
"5577",0.848993288590604,0.0361073825503356,"seagrass",1381.26,1.53,11.21,19053.08,0.02
"5578",0.86241610738255,0.0361073825503356,"seagrass",1395.15,1.55,11.32,19254.77,0.02
"5579",0.875838926174497,0.0361073825503356,"seagrass",1409.05,1.58,11.42,19456.53,0.02
"5580",0.889261744966443,0.0361073825503356,"seagrass",1422.94,1.6,11.53,19658.35,0.02
"5581",0.902684563758389,0.0361073825503356,"seagrass",1436.84,1.63,11.63,19860.21,0.02
"5582",0.916107382550336,0.0361073825503356,"seagrass",1450.74,1.65,11.74,20062.12,0.02
"5583",0.929530201342282,0.0361073825503356,"seagrass",1464.64,1.68,11.85,20264.06,0.02
"5584",0.942953020134228,0.0361073825503356,"bistable",1478.55,1.7,11.95,20466.04,0.02
"5585",0.956375838926175,0.0361073825503356,"bistable",1492.45,1.73,12.06,20668.05,0.02
"5586",0.969798657718121,0.0361073825503356,"bistable",1506.35,1.75,12.16,20870.08,0.02
"5587",0.983221476510067,0.0361073825503356,"bistable",1520.26,1.78,12.27,21072.14,0.02
"5588",0.996644295302013,0.0361073825503356,"bistable",1534.16,1.8,12.38,21274.2,0.02
"5589",1.01006711409396,0.0361073825503356,"bistable",1548.06,1.83,12.48,21476.28,0.02
"5590",1.02348993288591,0.0361073825503356,"bistable",1561.97,1.85,12.59,21678.35,0.02
"5591",1.03691275167785,0.0361073825503356,"bistable",1575.86,1.88,12.69,21880.42,0.02
"5592",1.0503355704698,0.0361073825503356,"bistable",1589.76,1.9,12.8,22082.49,0.02
"5593",1.06375838926175,0.0361073825503356,"bistable",1603.66,1.93,12.91,22284.53,0.02
"5594",1.07718120805369,0.0361073825503356,"bistable",1617.55,1.95,13.01,22486.56,0.02
"5595",1.09060402684564,0.0361073825503356,"bistable",1631.43,1.98,13.12,22688.56,0.02
"5596",1.10402684563758,0.0361073825503356,"bistable",1645.32,2,13.22,22890.53,0.02
"5597",1.11744966442953,0.0361073825503356,"bistable",1659.2,2.03,13.33,23092.45,0.02
"5598",1.13087248322148,0.0361073825503356,"bistable",1673.07,2.05,13.43,23294.33,0.02
"5599",1.14429530201342,0.0361073825503356,"bistable",1686.94,2.08,13.54,23496.15,0.02
"5600",1.15771812080537,0.0361073825503356,"bistable",1700.8,2.1,13.64,23697.91,0.02
"5601",1.17114093959732,0.0361073825503356,"bistable",1714.65,2.13,13.75,23899.6,0.03
"5602",1.18456375838926,0.0361073825503356,"bistable",1728.5,2.15,13.85,24101.21,0.03
"5603",1.19798657718121,0.0361073825503356,"bistable",1742.33,2.18,13.96,24302.73,0.03
"5604",1.21140939597315,0.0361073825503356,"bistable",1756.16,2.2,14.06,24504.15,0.03
"5605",1.2248322147651,0.0361073825503356,"bistable",1769.98,2.23,14.17,24705.47,0.03
"5606",1.23825503355705,0.0361073825503356,"bistable",1783.78,2.25,14.27,24906.66,0.03
"5607",1.25167785234899,0.0361073825503356,"bistable",1797.57,2.28,14.37,25107.73,0.03
"5608",1.26510067114094,0.0361073825503356,"bistable",1811.36,2.3,14.48,25308.66,0.03
"5609",1.27852348993289,0.0361073825503356,"bistable",1825.12,2.33,14.58,25509.43,0.03
"5610",1.29194630872483,0.0361073825503356,"bistable",1838.87,2.35,14.68,25710.04,0.03
"5611",1.30536912751678,0.0361073825503356,"bistable",1852.61,2.38,14.79,25910.47,0.03
"5612",1.31879194630872,0.0361073825503356,"bistable",1866.33,2.4,14.89,26110.7,0.03
"5613",1.33221476510067,0.0361073825503356,"bistable",1880.03,2.42,14.99,26310.72,0.03
"5614",1.34563758389262,0.0361073825503356,"bistable",1893.7,2.45,15.1,26510.51,0.03
"5615",1.35906040268456,0.0361073825503356,"bistable",1907.36,2.47,15.2,26710.04,0.04
"5616",1.37248322147651,0.0361073825503356,"bistable",1920.99,2.5,15.3,26909.31,0.04
"5617",1.38590604026846,0.0361073825503356,"bistable",1934.6,2.52,15.4,27108.29,0.04
"5618",1.3993288590604,0.0361073825503356,"bistable",1948.18,2.55,15.51,27306.94,0.04
"5619",1.41275167785235,0.0361073825503356,"bistable",1961.73,2.57,15.61,27505.25,0.04
"5620",1.4261744966443,0.0361073825503356,"bistable",1975.24,2.6,15.71,27703.19,0.04
"5621",1.43959731543624,0.0361073825503356,"bistable",1988.72,2.62,15.81,27900.73,0.04
"5622",1.45302013422819,0.0361073825503356,"bistable",2002.17,2.65,15.91,28097.82,0.04
"5623",1.46644295302013,0.0361073825503356,"bistable",2015.57,2.67,16.01,28294.44,0.04
"5624",1.47986577181208,0.0361073825503356,"bistable",2028.93,2.7,16.11,28490.53,0.05
"5625",1.49328859060403,0.0361073825503356,"bistable",2042.24,2.72,16.21,28686.06,0.05
"5626",1.50671140939597,0.0361073825503356,"bistable",2055.49,2.75,16.31,28880.96,0.05
