"","sh","ma","stability","S_seagrass","S_bistable","S_bare","CA_seagrass","CA_bistable","CA_bare","CS_seagrass","CS_bistable","CS_bare","CB_seagrass","CB_bistable","CB_bare","N_seagrass","N_bistable","N_bare"
"381",500,0.00253691275167785,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.97,NA,NA,1.15
"382",1000,0.00253691275167785,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.97,NA,NA,1.15
"383",6000,0.00253691275167785,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.97,NA,NA,1.15
"384",10000,0.00253691275167785,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.97,NA,NA,1.15
"385",22.7,0.00257718120805369,"bistable",88.7,10.55,0,0.51,0.23,0.16,0.98,0.18,0,2141.54,592.59,236.92,0.05,1.01,1.15
"386",100,0.00257718120805369,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.92,NA,NA,1.15
"387",500,0.00257718120805369,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.92,NA,NA,1.15
"388",1000,0.00257718120805369,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.92,NA,NA,1.15
"389",6000,0.00257718120805369,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.92,NA,NA,1.15
"390",10000,0.00257718120805369,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.92,NA,NA,1.15
"391",22.7,0.00261744966442953,"bistable",87.14,11.28,0,0.51,0.23,0.16,0.96,0.19,0,2116.37,613.73,236.87,0.05,1,1.15
"392",100,0.00261744966442953,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.87,NA,NA,1.15
"393",500,0.00261744966442953,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.87,NA,NA,1.15
"394",1000,0.00261744966442953,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.87,NA,NA,1.15
"395",6000,0.00261744966442953,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.87,NA,NA,1.15
"396",10000,0.00261744966442953,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.87,NA,NA,1.15
"397",22.7,0.00265771812080537,"bistable",85.62,12.05,0,0.5,0.24,0.16,0.95,0.2,0,2091.62,635.52,236.82,0.05,0.99,1.15
"398",100,0.00265771812080537,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.82,NA,NA,1.15
"399",500,0.00265771812080537,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.82,NA,NA,1.15
"400",1000,0.00265771812080537,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.82,NA,NA,1.15
"401",6000,0.00265771812080537,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.82,NA,NA,1.15
"402",10000,0.00265771812080537,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.82,NA,NA,1.15
"403",22.7,0.00269798657718121,"bistable",84.13,12.85,0,0.5,0.24,0.16,0.94,0.22,0,2067.25,658.01,236.78,0.05,0.98,1.15
"404",100,0.00269798657718121,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.78,NA,NA,1.15
"405",500,0.00269798657718121,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.78,NA,NA,1.15
"406",1000,0.00269798657718121,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.78,NA,NA,1.15
"407",6000,0.00269798657718121,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.78,NA,NA,1.15
"408",10000,0.00269798657718121,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.78,NA,NA,1.15
"409",22.7,0.00273825503355705,"bistable",82.66,13.7,0,0.49,0.25,0.16,0.92,0.23,0,2043.23,681.24,236.73,0.06,0.96,1.15
"410",100,0.00273825503355705,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.73,NA,NA,1.15
"411",500,0.00273825503355705,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.73,NA,NA,1.15
"412",1000,0.00273825503355705,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.73,NA,NA,1.15
"413",6000,0.00273825503355705,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.73,NA,NA,1.15
"414",10000,0.00273825503355705,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.73,NA,NA,1.15
"415",22.7,0.00277852348993289,"bistable",81.22,14.59,0,0.49,0.25,0.16,0.91,0.24,0,2019.49,705.28,236.68,0.06,0.95,1.15
"416",100,0.00277852348993289,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.68,NA,NA,1.15
"417",500,0.00277852348993289,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.68,NA,NA,1.15
"418",1000,0.00277852348993289,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.68,NA,NA,1.15
"419",6000,0.00277852348993289,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.68,NA,NA,1.15
"420",10000,0.00277852348993289,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.68,NA,NA,1.15
"421",22.7,0.00281879194630873,"bistable",79.8,15.53,0,0.49,0.26,0.16,0.9,0.25,0,1995.99,730.2,236.63,0.06,0.93,1.15
"422",100,0.00281879194630873,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.63,NA,NA,1.15
"423",500,0.00281879194630873,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.63,NA,NA,1.15
"424",1000,0.00281879194630873,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.63,NA,NA,1.15
"425",6000,0.00281879194630873,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.63,NA,NA,1.15
"426",10000,0.00281879194630873,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.63,NA,NA,1.15
"427",22.7,0.00285906040268456,"bistable",78.4,16.51,0,0.48,0.26,0.16,0.89,0.26,0,1972.69,756.06,236.59,0.07,0.92,1.15
"428",100,0.00285906040268456,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.59,NA,NA,1.15
"429",500,0.00285906040268456,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.59,NA,NA,1.15
"430",1000,0.00285906040268456,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.59,NA,NA,1.15
"431",6000,0.00285906040268456,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.59,NA,NA,1.15
"432",10000,0.00285906040268456,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.59,NA,NA,1.15
"433",22.7,0.0028993288590604,"bistable",77.01,17.56,0,0.48,0.27,0.16,0.87,0.28,0,1949.5,782.95,236.54,0.07,0.9,1.15
"434",100,0.0028993288590604,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.54,NA,NA,1.15
"435",500,0.0028993288590604,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.54,NA,NA,1.15
"436",1000,0.0028993288590604,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.54,NA,NA,1.15
"437",6000,0.0028993288590604,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.54,NA,NA,1.15
"438",10000,0.0028993288590604,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.54,NA,NA,1.15
"439",22.7,0.00293959731543624,"bistable",75.63,18.67,0,0.48,0.27,0.16,0.86,0.29,0,1926.38,810.98,236.49,0.08,0.88,1.15
"440",100,0.00293959731543624,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.49,NA,NA,1.15
"441",500,0.00293959731543624,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.49,NA,NA,1.15
"442",1000,0.00293959731543624,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.49,NA,NA,1.15
"443",6000,0.00293959731543624,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.49,NA,NA,1.15
"444",10000,0.00293959731543624,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.49,NA,NA,1.15
"445",22.7,0.00297986577181208,"bistable",74.25,19.85,0,0.47,0.28,0.16,0.85,0.31,0,1903.22,840.26,236.45,0.08,0.86,1.15
"446",100,0.00297986577181208,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.45,NA,NA,1.15
"447",500,0.00297986577181208,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.45,NA,NA,1.15
"448",1000,0.00297986577181208,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.45,NA,NA,1.15
"449",6000,0.00297986577181208,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.45,NA,NA,1.15
"450",10000,0.00297986577181208,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.45,NA,NA,1.15
"451",22.7,0.00302013422818792,"bistable",72.88,21.11,0,0.47,0.29,0.16,0.84,0.32,0,1879.92,870.93,236.4,0.09,0.84,1.15
"452",100,0.00302013422818792,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.4,NA,NA,1.15
"453",500,0.00302013422818792,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.4,NA,NA,1.15
"454",1000,0.00302013422818792,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.4,NA,NA,1.15
"455",6000,0.00302013422818792,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.4,NA,NA,1.15
"456",10000,0.00302013422818792,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.4,NA,NA,1.15
"457",22.7,0.00306040268456376,"bistable",71.5,22.45,0,0.47,0.29,0.16,0.82,0.34,0,1856.37,903.17,236.35,0.09,0.82,1.15
"458",100,0.00306040268456376,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.35,NA,NA,1.15
"459",500,0.00306040268456376,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.35,NA,NA,1.15
"460",1000,0.00306040268456376,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.35,NA,NA,1.15
"461",6000,0.00306040268456376,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.35,NA,NA,1.15
"462",10000,0.00306040268456376,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.35,NA,NA,1.15
"463",22.7,0.0031006711409396,"bistable",70.09,23.9,0,0.46,0.3,0.16,0.81,0.35,0,1832.39,937.19,236.3,0.1,0.79,1.15
"464",100,0.0031006711409396,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.3,NA,NA,1.15
"465",500,0.0031006711409396,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.3,NA,NA,1.15
"466",1000,0.0031006711409396,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.3,NA,NA,1.15
"467",6000,0.0031006711409396,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.3,NA,NA,1.15
"468",10000,0.0031006711409396,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.3,NA,NA,1.15
"469",22.7,0.00314093959731544,"bistable",68.66,25.46,0,0.46,0.31,0.16,0.8,0.37,0,1807.78,973.27,236.26,0.11,0.76,1.15
"470",100,0.00314093959731544,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.26,NA,NA,1.15
"471",500,0.00314093959731544,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.26,NA,NA,1.15
"472",1000,0.00314093959731544,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.26,NA,NA,1.15
"473",6000,0.00314093959731544,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.26,NA,NA,1.15
"474",10000,0.00314093959731544,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.26,NA,NA,1.15
"475",22.7,0.00318120805369128,"bistable",67.18,27.16,0,0.46,0.31,0.16,0.78,0.39,0,1782.24,1011.76,236.21,0.12,0.73,1.15
"476",100,0.00318120805369128,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.21,NA,NA,1.15
"477",500,0.00318120805369128,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.21,NA,NA,1.15
"478",1000,0.00318120805369128,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.21,NA,NA,1.15
"479",6000,0.00318120805369128,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.21,NA,NA,1.15
"480",10000,0.00318120805369128,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.21,NA,NA,1.15
"481",22.7,0.00322147651006711,"bistable",65.63,29.03,0,0.45,0.32,0.16,0.77,0.41,0,1755.34,1053.16,236.16,0.13,0.7,1.15
"482",100,0.00322147651006711,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.16,NA,NA,1.15
"483",500,0.00322147651006711,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.16,NA,NA,1.15
"484",1000,0.00322147651006711,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.16,NA,NA,1.15
"485",6000,0.00322147651006711,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.16,NA,NA,1.15
"486",10000,0.00322147651006711,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.16,NA,NA,1.15
"487",22.7,0.00326174496644295,"bistable",63.98,31.1,0,0.45,0.33,0.16,0.76,0.43,0,1726.45,1098.22,236.12,0.14,0.66,1.15
"488",100,0.00326174496644295,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.12,NA,NA,1.15
"489",500,0.00326174496644295,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.12,NA,NA,1.15
"490",1000,0.00326174496644295,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.12,NA,NA,1.15
"491",6000,0.00326174496644295,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.12,NA,NA,1.15
"492",10000,0.00326174496644295,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.12,NA,NA,1.15
"493",22.7,0.00330201342281879,"bistable",62.16,33.45,0,0.44,0.34,0.16,0.74,0.46,0,1694.46,1148.11,236.07,0.16,0.62,1.15
"494",100,0.00330201342281879,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.07,NA,NA,1.15
"495",500,0.00330201342281879,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.07,NA,NA,1.15
"496",1000,0.00330201342281879,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.07,NA,NA,1.15
"497",6000,0.00330201342281879,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.07,NA,NA,1.15
"498",10000,0.00330201342281879,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.07,NA,NA,1.15
"499",22.7,0.00334228187919463,"bistable",60.07,36.19,0,0.43,0.35,0.16,0.72,0.49,0,1657.35,1204.99,236.02,0.18,0.57,1.15
"500",100,0.00334228187919463,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.02,NA,NA,1.15
"501",500,0.00334228187919463,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.02,NA,NA,1.15
"502",1000,0.00334228187919463,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.02,NA,NA,1.15
"503",6000,0.00334228187919463,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.02,NA,NA,1.15
"504",10000,0.00334228187919463,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,236.02,NA,NA,1.15
"505",22.7,0.00338255033557047,"bistable",57.43,39.59,0,0.43,0.36,0.16,0.7,0.52,0,1610.23,1273.88,235.97,0.21,0.5,1.15
"506",100,0.00338255033557047,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.97,NA,NA,1.15
"507",500,0.00338255033557047,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.97,NA,NA,1.15
"508",1000,0.00338255033557047,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.97,NA,NA,1.15
"509",6000,0.00338255033557047,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.97,NA,NA,1.15
"510",10000,0.00338255033557047,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.97,NA,NA,1.15
"511",22.7,0.00342281879194631,"bistable",53.1,44.82,0,0.41,0.38,0.16,0.65,0.57,0,1531.71,1376.3,235.93,0.27,0.41,1.15
"512",100,0.00342281879194631,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.93,NA,NA,1.15
"513",500,0.00342281879194631,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.93,NA,NA,1.15
"514",1000,0.00342281879194631,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.93,NA,NA,1.15
"515",6000,0.00342281879194631,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.93,NA,NA,1.15
"516",10000,0.00342281879194631,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.93,NA,NA,1.15
"517",22.7,0.00346308724832215,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.88,NA,NA,1.15
"518",100,0.00346308724832215,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.88,NA,NA,1.15
"519",500,0.00346308724832215,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.88,NA,NA,1.15
"520",1000,0.00346308724832215,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.88,NA,NA,1.15
"521",6000,0.00346308724832215,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.88,NA,NA,1.15
"522",10000,0.00346308724832215,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.88,NA,NA,1.15
"523",22.7,0.00350335570469799,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.83,NA,NA,1.15
"524",100,0.00350335570469799,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.83,NA,NA,1.15
"525",500,0.00350335570469799,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.83,NA,NA,1.15
"526",1000,0.00350335570469799,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.83,NA,NA,1.15
"527",6000,0.00350335570469799,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.83,NA,NA,1.15
"528",10000,0.00350335570469799,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.83,NA,NA,1.15
"529",22.7,0.00354362416107383,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.79,NA,NA,1.15
"530",100,0.00354362416107383,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.79,NA,NA,1.15
"531",500,0.00354362416107383,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.79,NA,NA,1.15
"532",1000,0.00354362416107383,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.79,NA,NA,1.15
"533",6000,0.00354362416107383,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.79,NA,NA,1.15
"534",10000,0.00354362416107383,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.79,NA,NA,1.15
"535",22.7,0.00358389261744966,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.74,NA,NA,1.15
"536",100,0.00358389261744966,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.74,NA,NA,1.15
"537",500,0.00358389261744966,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.74,NA,NA,1.15
"538",1000,0.00358389261744966,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.74,NA,NA,1.15
"539",6000,0.00358389261744966,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.74,NA,NA,1.15
"540",10000,0.00358389261744966,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.74,NA,NA,1.15
"541",22.7,0.0036241610738255,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.69,NA,NA,1.15
"542",100,0.0036241610738255,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.69,NA,NA,1.15
"543",500,0.0036241610738255,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.69,NA,NA,1.15
"544",1000,0.0036241610738255,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.69,NA,NA,1.15
"545",6000,0.0036241610738255,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.69,NA,NA,1.15
"546",10000,0.0036241610738255,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.69,NA,NA,1.15
"547",22.7,0.00366442953020134,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.65,NA,NA,1.15
"548",100,0.00366442953020134,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.65,NA,NA,1.15
"549",500,0.00366442953020134,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.65,NA,NA,1.15
"550",1000,0.00366442953020134,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.65,NA,NA,1.15
"551",6000,0.00366442953020134,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.65,NA,NA,1.15
"552",10000,0.00366442953020134,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.65,NA,NA,1.15
"553",22.7,0.00370469798657718,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.6,NA,NA,1.15
"554",100,0.00370469798657718,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.6,NA,NA,1.15
"555",500,0.00370469798657718,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.6,NA,NA,1.15
"556",1000,0.00370469798657718,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.6,NA,NA,1.15
"557",6000,0.00370469798657718,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.6,NA,NA,1.15
"558",10000,0.00370469798657718,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.6,NA,NA,1.15
"559",22.7,0.00374496644295302,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.55,NA,NA,1.15
"560",100,0.00374496644295302,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.55,NA,NA,1.15
"561",500,0.00374496644295302,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.55,NA,NA,1.15
"562",1000,0.00374496644295302,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.55,NA,NA,1.15
"563",6000,0.00374496644295302,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.55,NA,NA,1.15
"564",10000,0.00374496644295302,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.55,NA,NA,1.15
"565",22.7,0.00378523489932886,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.51,NA,NA,1.15
"566",100,0.00378523489932886,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.51,NA,NA,1.15
"567",500,0.00378523489932886,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.51,NA,NA,1.15
"568",1000,0.00378523489932886,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.51,NA,NA,1.15
"569",6000,0.00378523489932886,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.51,NA,NA,1.15
"570",10000,0.00378523489932886,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.51,NA,NA,1.15
"571",22.7,0.0038255033557047,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.46,NA,NA,1.15
"572",100,0.0038255033557047,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.46,NA,NA,1.15
"573",500,0.0038255033557047,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.46,NA,NA,1.15
"574",1000,0.0038255033557047,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.46,NA,NA,1.15
"575",6000,0.0038255033557047,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.46,NA,NA,1.15
"576",10000,0.0038255033557047,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.46,NA,NA,1.15
"577",22.7,0.00386577181208054,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.41,NA,NA,1.15
"578",100,0.00386577181208054,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.41,NA,NA,1.15
"579",500,0.00386577181208054,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.41,NA,NA,1.15
"580",1000,0.00386577181208054,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.41,NA,NA,1.15
"581",6000,0.00386577181208054,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.41,NA,NA,1.15
"582",10000,0.00386577181208054,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.41,NA,NA,1.15
"583",22.7,0.00390604026845638,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.37,NA,NA,1.15
"584",100,0.00390604026845638,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.37,NA,NA,1.15
"585",500,0.00390604026845638,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.37,NA,NA,1.15
"586",1000,0.00390604026845638,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.37,NA,NA,1.15
"587",6000,0.00390604026845638,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.37,NA,NA,1.15
"588",10000,0.00390604026845638,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.37,NA,NA,1.15
"589",22.7,0.00394630872483222,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.32,NA,NA,1.15
"590",100,0.00394630872483222,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.32,NA,NA,1.15
