"","sh","pmax","stability","S_seagrass","S_bistable","S_bare","CA_seagrass","CA_bistable","CA_bare","CS_seagrass","CS_bistable","CS_bare","CB_seagrass","CB_bistable","CB_bare","N_seagrass","N_bistable","N_bare"
"590",100,1.81543624161074,"bistable",1877.72,753.58,0,2.83,2.3,0.6,15.97,7.25,0,28473.84,14190.36,871.63,0.11,1.49,1.55
"591",500,1.81543624161074,"bare",NA,NA,0,NA,NA,0.6,NA,NA,0,NA,NA,871.63,NA,NA,1.55
"592",1000,1.81543624161074,"bare",NA,NA,0,NA,NA,0.6,NA,NA,0,NA,NA,871.63,NA,NA,1.55
"593",6000,1.81543624161074,"bare",NA,NA,0,NA,NA,0.6,NA,NA,0,NA,NA,871.63,NA,NA,1.55
"594",10000,1.81543624161074,"bare",NA,NA,0,NA,NA,0.6,NA,NA,0,NA,NA,871.63,NA,NA,1.55
"595",22.7,1.82885906040268,"bistable",2383.78,183.07,0,3.34,2.39,0.6,18.74,1.76,0,33682.52,6098.4,878.07,0.07,2.81,1.55
"596",100,1.82885906040268,"bistable",1879.29,832.55,0,2.85,2.39,0.6,15.98,7.88,0,28524.81,15277.67,878.07,0.13,1.44,1.55
"597",500,1.82885906040268,"bare",NA,NA,0,NA,NA,0.6,NA,NA,0,NA,NA,878.07,NA,NA,1.55
"598",1000,1.82885906040268,"bare",NA,NA,0,NA,NA,0.6,NA,NA,0,NA,NA,878.07,NA,NA,1.55
"599",6000,1.82885906040268,"bare",NA,NA,0,NA,NA,0.6,NA,NA,0,NA,NA,878.07,NA,NA,1.55
"600",10000,1.82885906040268,"bare",NA,NA,0,NA,NA,0.6,NA,NA,0,NA,NA,878.07,NA,NA,1.55
"601",22.7,1.84228187919463,"bistable",2393.5,202.6,0,3.36,2.48,0.61,18.82,1.92,0,33835.66,6466.29,884.52,0.08,2.86,1.56
"602",100,1.84228187919463,"bistable",1876.37,927.49,0,2.87,2.48,0.61,15.95,8.63,0,28520.72,16561.62,884.52,0.15,1.36,1.56
"603",500,1.84228187919463,"bare",NA,NA,0,NA,NA,0.61,NA,NA,0,NA,NA,884.52,NA,NA,1.56
"604",1000,1.84228187919463,"bare",NA,NA,0,NA,NA,0.61,NA,NA,0,NA,NA,884.52,NA,NA,1.56
"605",6000,1.84228187919463,"bare",NA,NA,0,NA,NA,0.61,NA,NA,0,NA,NA,884.52,NA,NA,1.56
"606",10000,1.84228187919463,"bare",NA,NA,0,NA,NA,0.61,NA,NA,0,NA,NA,884.52,NA,NA,1.56
"607",22.7,1.85570469798658,"bistable",2402.26,225.89,0,3.39,2.57,0.61,18.88,2.11,0,33977.38,6885.17,890.97,0.09,2.91,1.56
"608",100,1.85570469798658,"bistable",1865.65,1044.96,0,2.89,2.57,0.61,15.87,9.56,0,28420.77,18121.51,890.97,0.19,1.25,1.56
"609",500,1.85570469798658,"bare",NA,NA,0,NA,NA,0.61,NA,NA,0,NA,NA,890.97,NA,NA,1.56
"610",1000,1.85570469798658,"bare",NA,NA,0,NA,NA,0.61,NA,NA,0,NA,NA,890.97,NA,NA,1.56
"611",6000,1.85570469798658,"bare",NA,NA,0,NA,NA,0.61,NA,NA,0,NA,NA,890.97,NA,NA,1.56
"612",10000,1.85570469798658,"bare",NA,NA,0,NA,NA,0.61,NA,NA,0,NA,NA,890.97,NA,NA,1.56
"613",22.7,1.86912751677852,"bistable",2409.73,254.16,0,3.41,2.67,0.62,18.93,2.34,0,34103.63,7369.76,897.42,0.1,2.95,1.56
"614",100,1.86912751677852,"bistable",1838.77,1197.86,0,2.9,2.68,0.62,15.67,10.75,0,28121.87,20114.68,897.42,0.25,1.1,1.56
"615",500,1.86912751677852,"bare",NA,NA,0,NA,NA,0.62,NA,NA,0,NA,NA,897.42,NA,NA,1.56
"616",1000,1.86912751677852,"bare",NA,NA,0,NA,NA,0.62,NA,NA,0,NA,NA,897.42,NA,NA,1.56
"617",6000,1.86912751677852,"bare",NA,NA,0,NA,NA,0.62,NA,NA,0,NA,NA,897.42,NA,NA,1.56
"618",10000,1.86912751677852,"bare",NA,NA,0,NA,NA,0.62,NA,NA,0,NA,NA,897.42,NA,NA,1.56
"619",22.7,1.88255033557047,"bistable",2415.37,289.21,0,3.44,2.77,0.62,18.98,2.62,0,34208.24,7941.7,903.86,0.12,2.99,1.57
"620",100,1.88255033557047,"bistable",1758.9,1429.67,0,2.9,2.8,0.62,15.06,12.54,0,27169.18,23075.03,903.86,0.38,0.82,1.57
"621",500,1.88255033557047,"bare",NA,NA,0,NA,NA,0.62,NA,NA,0,NA,NA,903.86,NA,NA,1.57
"622",1000,1.88255033557047,"bare",NA,NA,0,NA,NA,0.62,NA,NA,0,NA,NA,903.86,NA,NA,1.57
"623",6000,1.88255033557047,"bare",NA,NA,0,NA,NA,0.62,NA,NA,0,NA,NA,903.86,NA,NA,1.57
"624",10000,1.88255033557047,"bare",NA,NA,0,NA,NA,0.62,NA,NA,0,NA,NA,903.86,NA,NA,1.57
"625",22.7,1.89597315436242,"bistable",2418.35,333.79,0,3.46,2.88,0.62,19,2.98,0,34281.22,8634.32,910.31,0.13,3.01,1.57
"626",100,1.89597315436242,"bare",NA,NA,0,NA,NA,0.62,NA,NA,0,NA,NA,910.31,NA,NA,1.57
"627",500,1.89597315436242,"bare",NA,NA,0,NA,NA,0.62,NA,NA,0,NA,NA,910.31,NA,NA,1.57
"628",1000,1.89597315436242,"bare",NA,NA,0,NA,NA,0.62,NA,NA,0,NA,NA,910.31,NA,NA,1.57
"629",6000,1.89597315436242,"bare",NA,NA,0,NA,NA,0.62,NA,NA,0,NA,NA,910.31,NA,NA,1.57
"630",10000,1.89597315436242,"bare",NA,NA,0,NA,NA,0.62,NA,NA,0,NA,NA,910.31,NA,NA,1.57
"631",22.7,1.90939597315436,"bistable",2417.22,392.45,0,3.49,2.99,0.63,18.99,3.45,0,34305.25,9501.93,916.76,0.16,3.02,1.58
"632",100,1.90939597315436,"bare",NA,NA,0,NA,NA,0.63,NA,NA,0,NA,NA,916.76,NA,NA,1.58
"633",500,1.90939597315436,"bare",NA,NA,0,NA,NA,0.63,NA,NA,0,NA,NA,916.76,NA,NA,1.58
"634",1000,1.90939597315436,"bare",NA,NA,0,NA,NA,0.63,NA,NA,0,NA,NA,916.76,NA,NA,1.58
"635",6000,1.90939597315436,"bare",NA,NA,0,NA,NA,0.63,NA,NA,0,NA,NA,916.76,NA,NA,1.58
"636",10000,1.90939597315436,"bare",NA,NA,0,NA,NA,0.63,NA,NA,0,NA,NA,916.76,NA,NA,1.58
"637",22.7,1.92281879194631,"bistable",2409.21,473.22,0,3.51,3.11,0.63,18.93,4.09,0,34247.35,10640.23,923.21,0.2,2.99,1.58
"638",100,1.92281879194631,"bare",NA,NA,0,NA,NA,0.63,NA,NA,0,NA,NA,923.21,NA,NA,1.58
"639",500,1.92281879194631,"bare",NA,NA,0,NA,NA,0.63,NA,NA,0,NA,NA,923.21,NA,NA,1.58
"640",1000,1.92281879194631,"bare",NA,NA,0,NA,NA,0.63,NA,NA,0,NA,NA,923.21,NA,NA,1.58
"641",6000,1.92281879194631,"bare",NA,NA,0,NA,NA,0.63,NA,NA,0,NA,NA,923.21,NA,NA,1.58
"642",10000,1.92281879194631,"bare",NA,NA,0,NA,NA,0.63,NA,NA,0,NA,NA,923.21,NA,NA,1.58
"643",22.7,1.93624161073825,"bistable",2388.26,591.9,0,3.53,3.23,0.64,18.77,5.03,0,34035.55,12236.98,929.65,0.25,2.91,1.59
"644",100,1.93624161073825,"bare",NA,NA,0,NA,NA,0.64,NA,NA,0,NA,NA,929.65,NA,NA,1.59
"645",500,1.93624161073825,"bare",NA,NA,0,NA,NA,0.64,NA,NA,0,NA,NA,929.65,NA,NA,1.59
"646",1000,1.93624161073825,"bare",NA,NA,0,NA,NA,0.64,NA,NA,0,NA,NA,929.65,NA,NA,1.59
"647",6000,1.93624161073825,"bare",NA,NA,0,NA,NA,0.64,NA,NA,0,NA,NA,929.65,NA,NA,1.59
"648",10000,1.93624161073825,"bare",NA,NA,0,NA,NA,0.64,NA,NA,0,NA,NA,929.65,NA,NA,1.59
"649",22.7,1.9496644295302,"bistable",2337.87,785.32,0,3.56,3.36,0.64,18.39,6.55,0,33473.02,14729.82,936.1,0.36,2.72,1.59
"650",100,1.9496644295302,"bare",NA,NA,0,NA,NA,0.64,NA,NA,0,NA,NA,936.1,NA,NA,1.59
"651",500,1.9496644295302,"bare",NA,NA,0,NA,NA,0.64,NA,NA,0,NA,NA,936.1,NA,NA,1.59
"652",1000,1.9496644295302,"bare",NA,NA,0,NA,NA,0.64,NA,NA,0,NA,NA,936.1,NA,NA,1.59
"653",6000,1.9496644295302,"bare",NA,NA,0,NA,NA,0.64,NA,NA,0,NA,NA,936.1,NA,NA,1.59
"654",10000,1.9496644295302,"bare",NA,NA,0,NA,NA,0.64,NA,NA,0,NA,NA,936.1,NA,NA,1.59
"655",22.7,1.96308724832215,"bistable",2183.5,1178.61,0,3.58,3.49,0.65,17.24,9.6,0,31671.27,19605.72,942.55,0.63,2.2,1.59
"656",100,1.96308724832215,"bare",NA,NA,0,NA,NA,0.65,NA,NA,0,NA,NA,942.55,NA,NA,1.59
"657",500,1.96308724832215,"bare",NA,NA,0,NA,NA,0.65,NA,NA,0,NA,NA,942.55,NA,NA,1.59
"658",1000,1.96308724832215,"bare",NA,NA,0,NA,NA,0.65,NA,NA,0,NA,NA,942.55,NA,NA,1.59
"659",6000,1.96308724832215,"bare",NA,NA,0,NA,NA,0.65,NA,NA,0,NA,NA,942.55,NA,NA,1.59
"660",10000,1.96308724832215,"bare",NA,NA,0,NA,NA,0.65,NA,NA,0,NA,NA,942.55,NA,NA,1.59
"661",22.7,1.97651006711409,"bare",NA,NA,0,NA,NA,0.65,NA,NA,0,NA,NA,949,NA,NA,1.6
"662",100,1.97651006711409,"bare",NA,NA,0,NA,NA,0.65,NA,NA,0,NA,NA,949,NA,NA,1.6
"663",500,1.97651006711409,"bare",NA,NA,0,NA,NA,0.65,NA,NA,0,NA,NA,949,NA,NA,1.6
"664",1000,1.97651006711409,"bare",NA,NA,0,NA,NA,0.65,NA,NA,0,NA,NA,949,NA,NA,1.6
"665",6000,1.97651006711409,"bare",NA,NA,0,NA,NA,0.65,NA,NA,0,NA,NA,949,NA,NA,1.6
"666",10000,1.97651006711409,"bare",NA,NA,0,NA,NA,0.65,NA,NA,0,NA,NA,949,NA,NA,1.6
"667",22.7,1.98993288590604,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,955.44,NA,NA,1.6
"668",100,1.98993288590604,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,955.44,NA,NA,1.6
"669",500,1.98993288590604,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,955.44,NA,NA,1.6
"670",1000,1.98993288590604,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,955.44,NA,NA,1.6
"671",6000,1.98993288590604,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,955.44,NA,NA,1.6
"672",10000,1.98993288590604,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,955.44,NA,NA,1.6
"673",22.7,2.00335570469799,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,961.89,NA,NA,1.61
"674",100,2.00335570469799,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,961.89,NA,NA,1.61
"675",500,2.00335570469799,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,961.89,NA,NA,1.61
"676",1000,2.00335570469799,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,961.89,NA,NA,1.61
"677",6000,2.00335570469799,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,961.89,NA,NA,1.61
"678",10000,2.00335570469799,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,961.89,NA,NA,1.61
"679",22.7,2.01677852348993,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,968.34,NA,NA,1.61
"680",100,2.01677852348993,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,968.34,NA,NA,1.61
"681",500,2.01677852348993,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,968.34,NA,NA,1.61
"682",1000,2.01677852348993,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,968.34,NA,NA,1.61
"683",6000,2.01677852348993,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,968.34,NA,NA,1.61
"684",10000,2.01677852348993,"bare",NA,NA,0,NA,NA,0.66,NA,NA,0,NA,NA,968.34,NA,NA,1.61
"685",22.7,2.03020134228188,"bare",NA,NA,0,NA,NA,0.67,NA,NA,0,NA,NA,974.79,NA,NA,1.61
"686",100,2.03020134228188,"bare",NA,NA,0,NA,NA,0.67,NA,NA,0,NA,NA,974.79,NA,NA,1.61
"687",500,2.03020134228188,"bare",NA,NA,0,NA,NA,0.67,NA,NA,0,NA,NA,974.79,NA,NA,1.61
"688",1000,2.03020134228188,"bare",NA,NA,0,NA,NA,0.67,NA,NA,0,NA,NA,974.79,NA,NA,1.61
"689",6000,2.03020134228188,"bare",NA,NA,0,NA,NA,0.67,NA,NA,0,NA,NA,974.79,NA,NA,1.61
"690",10000,2.03020134228188,"bare",NA,NA,0,NA,NA,0.67,NA,NA,0,NA,NA,974.79,NA,NA,1.61
"691",22.7,2.04362416107383,"bare",NA,NA,0,NA,NA,0.67,NA,NA,0,NA,NA,981.24,NA,NA,1.62
"692",100,2.04362416107383,"bare",NA,NA,0,NA,NA,0.67,NA,NA,0,NA,NA,981.24,NA,NA,1.62
"693",500,2.04362416107383,"bare",NA,NA,0,NA,NA,0.67,NA,NA,0,NA,NA,981.24,NA,NA,1.62
"694",1000,2.04362416107383,"bare",NA,NA,0,NA,NA,0.67,NA,NA,0,NA,NA,981.24,NA,NA,1.62
"695",6000,2.04362416107383,"bare",NA,NA,0,NA,NA,0.67,NA,NA,0,NA,NA,981.24,NA,NA,1.62
"696",10000,2.04362416107383,"bare",NA,NA,0,NA,NA,0.67,NA,NA,0,NA,NA,981.24,NA,NA,1.62
"697",22.7,2.05704697986577,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,987.68,NA,NA,1.62
"698",100,2.05704697986577,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,987.68,NA,NA,1.62
"699",500,2.05704697986577,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,987.68,NA,NA,1.62
"700",1000,2.05704697986577,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,987.68,NA,NA,1.62
"701",6000,2.05704697986577,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,987.68,NA,NA,1.62
"702",10000,2.05704697986577,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,987.68,NA,NA,1.62
"703",22.7,2.07046979865772,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,994.13,NA,NA,1.63
"704",100,2.07046979865772,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,994.13,NA,NA,1.63
"705",500,2.07046979865772,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,994.13,NA,NA,1.63
"706",1000,2.07046979865772,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,994.13,NA,NA,1.63
"707",6000,2.07046979865772,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,994.13,NA,NA,1.63
"708",10000,2.07046979865772,"bare",NA,NA,0,NA,NA,0.68,NA,NA,0,NA,NA,994.13,NA,NA,1.63
"709",22.7,2.08389261744966,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1000.58,NA,NA,1.63
"710",100,2.08389261744966,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1000.58,NA,NA,1.63
"711",500,2.08389261744966,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1000.58,NA,NA,1.63
"712",1000,2.08389261744966,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1000.58,NA,NA,1.63
"713",6000,2.08389261744966,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1000.58,NA,NA,1.63
"714",10000,2.08389261744966,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1000.58,NA,NA,1.63
"715",22.7,2.09731543624161,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1007.03,NA,NA,1.63
"716",100,2.09731543624161,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1007.03,NA,NA,1.63
"717",500,2.09731543624161,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1007.03,NA,NA,1.63
"718",1000,2.09731543624161,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1007.03,NA,NA,1.63
"719",6000,2.09731543624161,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1007.03,NA,NA,1.63
"720",10000,2.09731543624161,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1007.03,NA,NA,1.63
"721",22.7,2.11073825503356,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1013.48,NA,NA,1.64
"722",100,2.11073825503356,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1013.48,NA,NA,1.64
"723",500,2.11073825503356,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1013.48,NA,NA,1.64
"724",1000,2.11073825503356,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1013.48,NA,NA,1.64
"725",6000,2.11073825503356,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1013.48,NA,NA,1.64
"726",10000,2.11073825503356,"bare",NA,NA,0,NA,NA,0.69,NA,NA,0,NA,NA,1013.48,NA,NA,1.64
"727",22.7,2.1241610738255,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1019.92,NA,NA,1.64
"728",100,2.1241610738255,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1019.92,NA,NA,1.64
"729",500,2.1241610738255,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1019.92,NA,NA,1.64
"730",1000,2.1241610738255,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1019.92,NA,NA,1.64
"731",6000,2.1241610738255,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1019.92,NA,NA,1.64
"732",10000,2.1241610738255,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1019.92,NA,NA,1.64
"733",22.7,2.13758389261745,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1026.37,NA,NA,1.65
"734",100,2.13758389261745,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1026.37,NA,NA,1.65
"735",500,2.13758389261745,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1026.37,NA,NA,1.65
"736",1000,2.13758389261745,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1026.37,NA,NA,1.65
"737",6000,2.13758389261745,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1026.37,NA,NA,1.65
"738",10000,2.13758389261745,"bare",NA,NA,0,NA,NA,0.7,NA,NA,0,NA,NA,1026.37,NA,NA,1.65
"739",22.7,2.1510067114094,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1032.82,NA,NA,1.65
"740",100,2.1510067114094,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1032.82,NA,NA,1.65
"741",500,2.1510067114094,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1032.82,NA,NA,1.65
"742",1000,2.1510067114094,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1032.82,NA,NA,1.65
"743",6000,2.1510067114094,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1032.82,NA,NA,1.65
"744",10000,2.1510067114094,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1032.82,NA,NA,1.65
"745",22.7,2.16442953020134,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1039.27,NA,NA,1.65
"746",100,2.16442953020134,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1039.27,NA,NA,1.65
"747",500,2.16442953020134,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1039.27,NA,NA,1.65
"748",1000,2.16442953020134,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1039.27,NA,NA,1.65
"749",6000,2.16442953020134,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1039.27,NA,NA,1.65
"750",10000,2.16442953020134,"bare",NA,NA,0,NA,NA,0.71,NA,NA,0,NA,NA,1039.27,NA,NA,1.65
"751",22.7,2.17785234899329,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1045.72,NA,NA,1.66
"752",100,2.17785234899329,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1045.72,NA,NA,1.66
"753",500,2.17785234899329,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1045.72,NA,NA,1.66
"754",1000,2.17785234899329,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1045.72,NA,NA,1.66
"755",6000,2.17785234899329,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1045.72,NA,NA,1.66
"756",10000,2.17785234899329,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1045.72,NA,NA,1.66
"757",22.7,2.19127516778523,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1052.16,NA,NA,1.66
"758",100,2.19127516778523,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1052.16,NA,NA,1.66
"759",500,2.19127516778523,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1052.16,NA,NA,1.66
"760",1000,2.19127516778523,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1052.16,NA,NA,1.66
"761",6000,2.19127516778523,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1052.16,NA,NA,1.66
"762",10000,2.19127516778523,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1052.16,NA,NA,1.66
"763",22.7,2.20469798657718,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1058.61,NA,NA,1.67
"764",100,2.20469798657718,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1058.61,NA,NA,1.67
"765",500,2.20469798657718,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1058.61,NA,NA,1.67
"766",1000,2.20469798657718,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1058.61,NA,NA,1.67
"767",6000,2.20469798657718,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1058.61,NA,NA,1.67
"768",10000,2.20469798657718,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1058.61,NA,NA,1.67
"769",22.7,2.21812080536913,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1065.06,NA,NA,1.67
"770",100,2.21812080536913,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1065.06,NA,NA,1.67
"771",500,2.21812080536913,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1065.06,NA,NA,1.67
"772",1000,2.21812080536913,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1065.06,NA,NA,1.67
"773",6000,2.21812080536913,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1065.06,NA,NA,1.67
"774",10000,2.21812080536913,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1065.06,NA,NA,1.67
"775",22.7,2.23154362416107,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1071.51,NA,NA,1.67
"776",100,2.23154362416107,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1071.51,NA,NA,1.67
"777",500,2.23154362416107,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1071.51,NA,NA,1.67
"778",1000,2.23154362416107,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1071.51,NA,NA,1.67
"779",6000,2.23154362416107,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1071.51,NA,NA,1.67
"780",10000,2.23154362416107,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1071.51,NA,NA,1.67
"781",22.7,2.24496644295302,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1077.96,NA,NA,1.68
"782",100,2.24496644295302,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1077.96,NA,NA,1.68
"783",500,2.24496644295302,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1077.96,NA,NA,1.68
"784",1000,2.24496644295302,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1077.96,NA,NA,1.68
"785",6000,2.24496644295302,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1077.96,NA,NA,1.68
"786",10000,2.24496644295302,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1077.96,NA,NA,1.68
"787",22.7,2.25838926174497,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1084.41,NA,NA,1.68
"788",100,2.25838926174497,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1084.41,NA,NA,1.68
"789",500,2.25838926174497,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1084.41,NA,NA,1.68
"790",1000,2.25838926174497,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1084.41,NA,NA,1.68
"791",6000,2.25838926174497,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1084.41,NA,NA,1.68
"792",10000,2.25838926174497,"bare",NA,NA,0,NA,NA,0.74,NA,NA,0,NA,NA,1084.41,NA,NA,1.68
"793",22.7,2.27181208053691,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1090.85,NA,NA,1.69
"794",100,2.27181208053691,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1090.85,NA,NA,1.69
"795",500,2.27181208053691,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1090.85,NA,NA,1.69
"796",1000,2.27181208053691,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1090.85,NA,NA,1.69
"797",6000,2.27181208053691,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1090.85,NA,NA,1.69
"798",10000,2.27181208053691,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1090.85,NA,NA,1.69
"799",22.7,2.28523489932886,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1097.3,NA,NA,1.69
"800",100,2.28523489932886,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1097.3,NA,NA,1.69
"801",500,2.28523489932886,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1097.3,NA,NA,1.69
