"","temp","hes","stability","S","CA","CS","CB","N"
"1270",303.156711409396,0.148322147651007,"seagrass",385.62,0.72,2.01,2869.61,0.01
"1271",303.219127516779,0.148322147651007,"seagrass",385.58,0.71,2.01,2854.66,0.01
"1272",303.281543624161,0.148322147651007,"seagrass",385.55,0.71,2.01,2839.79,0.01
"1273",303.343959731544,0.148322147651007,"seagrass",385.51,0.71,2.01,2824.98,0.01
"1274",303.406375838926,0.148322147651007,"seagrass",385.47,0.71,2.01,2810.23,0.01
"1275",303.468791946309,0.148322147651007,"seagrass",385.43,0.71,2.01,2795.55,0.01
"1276",303.531208053691,0.148322147651007,"seagrass",385.38,0.71,2.01,2780.93,0.01
"1277",303.593624161074,0.148322147651007,"seagrass",385.34,0.71,2.01,2766.36,0.01
"1278",303.656040268456,0.148322147651007,"seagrass",385.29,0.71,2.01,2751.86,0.01
"1279",303.718456375839,0.148322147651007,"seagrass",385.23,0.71,2.01,2737.41,0.01
"1280",303.780872483221,0.148322147651007,"seagrass",385.18,0.71,2.01,2723.02,0.01
"1281",303.843288590604,0.148322147651007,"seagrass",385.12,0.7,2.01,2708.68,0.01
"1282",303.905704697987,0.148322147651007,"bistable",385.05,0.7,2.01,2694.38,0.01
"1283",303.968120805369,0.148322147651007,"bistable",384.98,0.7,2.01,2680.14,0.01
"1284",304.030536912752,0.148322147651007,"bistable",384.91,0.7,2.01,2665.94,0.01
"1285",304.092953020134,0.148322147651007,"bistable",384.83,0.7,2.01,2651.79,0.01
"1286",304.155369127517,0.148322147651007,"bistable",384.74,0.7,2.01,2637.67,0.01
"1287",304.217785234899,0.148322147651007,"bistable",384.65,0.7,2.01,2623.59,0.01
"1288",304.280201342282,0.148322147651007,"bistable",384.56,0.7,2.01,2609.54,0.01
"1289",304.342617449664,0.148322147651007,"bistable",384.45,0.7,2.01,2595.52,0.01
"1290",304.405033557047,0.148322147651007,"bistable",384.34,0.69,2,2581.51,0.01
"1291",304.46744966443,0.148322147651007,"bistable",384.21,0.69,2,2567.53,0.01
"1292",304.529865771812,0.148322147651007,"bistable",384.08,0.69,2,2553.55,0.01
"1293",304.592281879195,0.148322147651007,"bistable",383.94,0.69,2,2539.57,0.01
"1294",304.654697986577,0.148322147651007,"bistable",383.78,0.69,2,2525.59,0.01
"1295",304.71711409396,0.148322147651007,"bistable",383.61,0.69,2,2511.59,0.01
"1296",304.779530201342,0.148322147651007,"bistable",383.42,0.69,2,2497.56,0.01
"1297",304.841946308725,0.148322147651007,"bistable",383.21,0.69,2,2483.48,0.01
"1298",304.904362416107,0.148322147651007,"bistable",382.98,0.68,2,2469.35,0.01
"1299",304.96677852349,0.148322147651007,"bistable",382.72,0.68,1.99,2455.13,0.01
"1300",305.029194630872,0.148322147651007,"bistable",382.44,0.68,1.99,2440.81,0.02
"1301",305.091610738255,0.148322147651007,"bistable",382.12,0.68,1.99,2426.34,0.02
"1302",305.154026845638,0.148322147651007,"bistable",381.76,0.68,1.99,2411.71,0.02
"1303",305.21644295302,0.148322147651007,"bistable",381.35,0.68,1.98,2396.84,0.02
"1304",305.278859060403,0.148322147651007,"bistable",380.88,0.68,1.98,2381.7,0.02
"1305",305.341275167785,0.148322147651007,"bistable",380.33,0.68,1.98,2366.18,0.02
"1306",305.403691275168,0.148322147651007,"bistable",379.7,0.68,1.97,2350.19,0.02
"1307",305.46610738255,0.148322147651007,"bistable",378.95,0.67,1.97,2333.58,0.02
"1308",305.528523489933,0.148322147651007,"bistable",378.04,0.67,1.96,2316.14,0.03
"1309",305.590939597315,0.148322147651007,"bistable",376.94,0.67,1.95,2297.59,0.03
"1310",305.653355704698,0.148322147651007,"bistable",375.56,0.67,1.95,2277.48,0.03
"1311",305.715771812081,0.148322147651007,"bistable",373.78,0.67,1.93,2255.11,0.04
"1312",305.778187919463,0.148322147651007,"bistable",371.42,0.67,1.92,2229.34,0.04
"1313",305.840604026846,0.148322147651007,"bistable",368.1,0.66,1.9,2198.06,0.05
"1314",305.903020134228,0.148322147651007,"bistable",363.1,0.66,1.86,2157,0.06
"1315",305.965436241611,0.148322147651007,"bistable",354.61,0.66,1.81,2095.66,0.08
"1316",306.027852348993,0.148322147651007,"bistable",336.16,0.65,1.69,1976.6,0.12
"1317",306.090268456376,0.148322147651007,"bare",0,0.14,0,118.76,1.15
"1318",306.152684563758,0.148322147651007,"bare",0,0.14,0,118.03,1.15
"1319",306.215100671141,0.148322147651007,"bare",0,0.14,0,117.3,1.15
"1320",306.277516778523,0.148322147651007,"bare",0,0.14,0,116.58,1.15
"1321",306.339932885906,0.148322147651007,"bare",0,0.14,0,115.86,1.15
"1322",306.402348993289,0.148322147651007,"bare",0,0.14,0,115.14,1.15
"1323",306.464765100671,0.148322147651007,"bare",0,0.14,0,114.43,1.15
"1324",306.527181208054,0.148322147651007,"bare",0,0.14,0,113.72,1.15
"1325",306.589597315436,0.148322147651007,"bare",0,0.14,0,113.02,1.15
"1326",306.652013422819,0.148322147651007,"bare",0,0.14,0,112.32,1.15
"1327",306.714429530201,0.148322147651007,"bare",0,0.14,0,111.63,1.15
"1328",306.776845637584,0.148322147651007,"bare",0,0.14,0,110.94,1.15
"1329",306.839261744966,0.148322147651007,"bare",0,0.14,0,110.25,1.15
"1330",306.901677852349,0.148322147651007,"bare",0,0.14,0,109.57,1.15
"1331",306.964093959732,0.148322147651007,"bare",0,0.14,0,108.89,1.15
"1332",307.026510067114,0.148322147651007,"bare",0,0.14,0,108.21,1.15
"1333",307.088926174497,0.148322147651007,"bare",0,0.14,0,107.54,1.15
"1334",307.151342281879,0.148322147651007,"bare",0,0.14,0,106.87,1.15
"1335",307.213758389262,0.148322147651007,"bare",0,0.14,0,106.21,1.15
"1336",307.276174496644,0.148322147651007,"bare",0,0.14,0,105.55,1.15
"1337",307.338590604027,0.148322147651007,"bare",0,0.14,0,104.9,1.15
"1338",307.401006711409,0.148322147651007,"bare",0,0.14,0,104.24,1.15
"1339",307.463422818792,0.148322147651007,"bare",0,0.14,0,103.6,1.15
"1340",307.525838926174,0.148322147651007,"bare",0,0.14,0,102.95,1.15
"1341",307.588255033557,0.148322147651007,"bare",0,0.14,0,102.31,1.15
"1342",307.65067114094,0.148322147651007,"bare",0,0.14,0,101.67,1.15
"1343",307.713087248322,0.148322147651007,"bare",0,0.14,0,101.04,1.15
"1344",307.775503355705,0.148322147651007,"bare",0,0.14,0,100.41,1.15
"1345",307.837919463087,0.148322147651007,"bare",0,0.14,0,99.79,1.15
"1346",307.90033557047,0.148322147651007,"bare",0,0.14,0,99.17,1.15
"1347",307.962751677852,0.148322147651007,"bare",0,0.13,0,98.55,1.15
"1348",308.025167785235,0.148322147651007,"bare",0,0.13,0,97.93,1.15
"1349",308.087583892617,0.148322147651007,"bare",0,0.13,0,97.32,1.15
"1350",308.15,0.148322147651007,"bare",0,0.13,0,96.71,1.15
"1351",298.85,0.154362416107383,"seagrass",396.02,0.79,2.12,4258.27,0.01
"1352",298.912416107383,0.154362416107383,"seagrass",396.03,0.79,2.12,4236.22,0.01
"1353",298.974832214765,0.154362416107383,"seagrass",396.04,0.79,2.12,4214.29,0.01
"1354",299.037248322148,0.154362416107383,"seagrass",396.04,0.79,2.12,4192.47,0.01
"1355",299.09966442953,0.154362416107383,"seagrass",396.05,0.78,2.12,4170.77,0.01
"1356",299.162080536913,0.154362416107383,"seagrass",396.05,0.78,2.12,4149.19,0.01
"1357",299.224496644295,0.154362416107383,"seagrass",396.06,0.78,2.12,4127.72,0.01
"1358",299.286912751678,0.154362416107383,"seagrass",396.06,0.78,2.12,4106.36,0.01
"1359",299.34932885906,0.154362416107383,"seagrass",396.07,0.78,2.12,4085.12,0.01
"1360",299.411744966443,0.154362416107383,"seagrass",396.07,0.78,2.12,4063.99,0.01
"1361",299.474161073826,0.154362416107383,"seagrass",396.08,0.78,2.12,4042.98,0.01
"1362",299.536577181208,0.154362416107383,"seagrass",396.08,0.78,2.12,4022.07,0.01
"1363",299.598993288591,0.154362416107383,"seagrass",396.09,0.78,2.12,4001.28,0.01
"1364",299.661409395973,0.154362416107383,"seagrass",396.09,0.78,2.12,3980.6,0.01
"1365",299.723825503356,0.154362416107383,"seagrass",396.09,0.78,2.12,3960.02,0.01
"1366",299.786241610738,0.154362416107383,"seagrass",396.1,0.77,2.12,3939.56,0.01
"1367",299.848657718121,0.154362416107383,"seagrass",396.1,0.77,2.12,3919.2,0.01
"1368",299.911073825503,0.154362416107383,"seagrass",396.1,0.77,2.12,3898.95,0.01
"1369",299.973489932886,0.154362416107383,"seagrass",396.11,0.77,2.12,3878.81,0.01
"1370",300.035906040268,0.154362416107383,"seagrass",396.11,0.77,2.12,3858.78,0.01
"1371",300.098322147651,0.154362416107383,"seagrass",396.11,0.77,2.12,3838.85,0.01
"1372",300.160738255034,0.154362416107383,"seagrass",396.11,0.77,2.12,3819.02,0.01
"1373",300.223154362416,0.154362416107383,"seagrass",396.11,0.77,2.12,3799.3,0.01
"1374",300.285570469799,0.154362416107383,"seagrass",396.11,0.77,2.12,3779.69,0.01
"1375",300.347986577181,0.154362416107383,"seagrass",396.12,0.77,2.12,3760.18,0.01
"1376",300.410402684564,0.154362416107383,"seagrass",396.12,0.76,2.12,3740.77,0.01
"1377",300.472818791946,0.154362416107383,"seagrass",396.12,0.76,2.12,3721.46,0.01
"1378",300.535234899329,0.154362416107383,"seagrass",396.12,0.76,2.12,3702.25,0.01
"1379",300.597651006711,0.154362416107383,"seagrass",396.12,0.76,2.12,3683.15,0.01
"1380",300.660067114094,0.154362416107383,"seagrass",396.12,0.76,2.12,3664.14,0.01
"1381",300.722483221477,0.154362416107383,"seagrass",396.12,0.76,2.12,3645.23,0.01
"1382",300.784899328859,0.154362416107383,"seagrass",396.12,0.76,2.12,3626.43,0.01
"1383",300.847315436242,0.154362416107383,"seagrass",396.11,0.76,2.12,3607.72,0.01
"1384",300.909731543624,0.154362416107383,"seagrass",396.11,0.76,2.12,3589.11,0.01
"1385",300.972147651007,0.154362416107383,"seagrass",396.11,0.76,2.12,3570.59,0.01
"1386",301.034563758389,0.154362416107383,"seagrass",396.11,0.75,2.12,3552.18,0.01
"1387",301.096979865772,0.154362416107383,"seagrass",396.11,0.75,2.12,3533.85,0.01
"1388",301.159395973154,0.154362416107383,"seagrass",396.1,0.75,2.12,3515.63,0.01
"1389",301.221812080537,0.154362416107383,"seagrass",396.1,0.75,2.12,3497.5,0.01
"1390",301.284228187919,0.154362416107383,"seagrass",396.09,0.75,2.12,3479.46,0.01
"1391",301.346644295302,0.154362416107383,"seagrass",396.09,0.75,2.12,3461.51,0.01
"1392",301.409060402685,0.154362416107383,"seagrass",396.08,0.75,2.12,3443.66,0.01
"1393",301.471476510067,0.154362416107383,"seagrass",396.08,0.75,2.12,3425.9,0.01
"1394",301.53389261745,0.154362416107383,"seagrass",396.07,0.75,2.12,3408.23,0.01
"1395",301.596308724832,0.154362416107383,"seagrass",396.07,0.75,2.12,3390.65,0.01
"1396",301.658724832215,0.154362416107383,"seagrass",396.06,0.74,2.12,3373.17,0.01
"1397",301.721140939597,0.154362416107383,"seagrass",396.05,0.74,2.12,3355.77,0.01
"1398",301.78355704698,0.154362416107383,"seagrass",396.04,0.74,2.12,3338.46,0.01
"1399",301.845973154362,0.154362416107383,"seagrass",396.03,0.74,2.12,3321.24,0.01
"1400",301.908389261745,0.154362416107383,"seagrass",396.02,0.74,2.12,3304.1,0.01
"1401",301.970805369128,0.154362416107383,"seagrass",396.01,0.74,2.12,3287.05,0.01
"1402",302.03322147651,0.154362416107383,"seagrass",396,0.74,2.12,3270.09,0.01
"1403",302.095637583893,0.154362416107383,"seagrass",395.99,0.74,2.12,3253.22,0.01
"1404",302.158053691275,0.154362416107383,"seagrass",395.98,0.74,2.12,3236.42,0.01
"1405",302.220469798658,0.154362416107383,"seagrass",395.97,0.74,2.12,3219.72,0.01
"1406",302.28288590604,0.154362416107383,"seagrass",395.95,0.73,2.12,3203.09,0.01
"1407",302.345302013423,0.154362416107383,"seagrass",395.94,0.73,2.12,3186.55,0.01
"1408",302.407718120805,0.154362416107383,"seagrass",395.92,0.73,2.12,3170.09,0.01
"1409",302.470134228188,0.154362416107383,"seagrass",395.9,0.73,2.12,3153.71,0.01
"1410",302.53255033557,0.154362416107383,"seagrass",395.88,0.73,2.12,3137.42,0.01
"1411",302.594966442953,0.154362416107383,"seagrass",395.87,0.73,2.11,3121.2,0.01
"1412",302.657382550336,0.154362416107383,"seagrass",395.85,0.73,2.11,3105.06,0.01
"1413",302.719798657718,0.154362416107383,"seagrass",395.82,0.73,2.11,3088.99,0.01
"1414",302.782214765101,0.154362416107383,"seagrass",395.8,0.73,2.11,3073.01,0.01
"1415",302.844630872483,0.154362416107383,"seagrass",395.78,0.72,2.11,3057.1,0.01
"1416",302.907046979866,0.154362416107383,"seagrass",395.75,0.72,2.11,3041.27,0.01
"1417",302.969463087248,0.154362416107383,"seagrass",395.72,0.72,2.11,3025.51,0.01
"1418",303.031879194631,0.154362416107383,"seagrass",395.7,0.72,2.11,3009.82,0.01
"1419",303.094295302013,0.154362416107383,"seagrass",395.67,0.72,2.11,2994.21,0.01
"1420",303.156711409396,0.154362416107383,"seagrass",395.63,0.72,2.11,2978.66,0.01
"1421",303.219127516779,0.154362416107383,"seagrass",395.6,0.72,2.11,2963.19,0.01
"1422",303.281543624161,0.154362416107383,"seagrass",395.56,0.72,2.11,2947.79,0.01
"1423",303.343959731544,0.154362416107383,"seagrass",395.53,0.72,2.11,2932.45,0.01
"1424",303.406375838926,0.154362416107383,"seagrass",395.49,0.71,2.11,2917.18,0.01
"1425",303.468791946309,0.154362416107383,"seagrass",395.44,0.71,2.11,2901.97,0.01
"1426",303.531208053691,0.154362416107383,"seagrass",395.4,0.71,2.11,2886.83,0.01
"1427",303.593624161074,0.154362416107383,"seagrass",395.35,0.71,2.11,2871.75,0.01
"1428",303.656040268456,0.154362416107383,"seagrass",395.3,0.71,2.11,2856.73,0.01
"1429",303.718456375839,0.154362416107383,"seagrass",395.24,0.71,2.11,2841.77,0.01
"1430",303.780872483221,0.154362416107383,"seagrass",395.19,0.71,2.11,2826.86,0.01
"1431",303.843288590604,0.154362416107383,"seagrass",395.12,0.71,2.11,2812.01,0.01
"1432",303.905704697987,0.154362416107383,"bistable",395.06,0.71,2.11,2797.21,0.01
"1433",303.968120805369,0.154362416107383,"bistable",394.99,0.71,2.11,2782.46,0.01
"1434",304.030536912752,0.154362416107383,"bistable",394.91,0.7,2.11,2767.76,0.01
"1435",304.092953020134,0.154362416107383,"bistable",394.83,0.7,2.11,2753.1,0.01
"1436",304.155369127517,0.154362416107383,"bistable",394.74,0.7,2.11,2738.48,0.01
"1437",304.217785234899,0.154362416107383,"bistable",394.65,0.7,2.11,2723.9,0.01
"1438",304.280201342282,0.154362416107383,"bistable",394.55,0.7,2.11,2709.35,0.01
"1439",304.342617449664,0.154362416107383,"bistable",394.44,0.7,2.1,2694.83,0.01
"1440",304.405033557047,0.154362416107383,"bistable",394.33,0.7,2.1,2680.33,0.01
"1441",304.46744966443,0.154362416107383,"bistable",394.2,0.7,2.1,2665.84,0.01
"1442",304.529865771812,0.154362416107383,"bistable",394.07,0.7,2.1,2651.37,0.01
"1443",304.592281879195,0.154362416107383,"bistable",393.92,0.69,2.1,2636.9,0.01
"1444",304.654697986577,0.154362416107383,"bistable",393.76,0.69,2.1,2622.42,0.01
"1445",304.71711409396,0.154362416107383,"bistable",393.58,0.69,2.1,2607.92,0.01
"1446",304.779530201342,0.154362416107383,"bistable",393.39,0.69,2.1,2593.39,0.01
"1447",304.841946308725,0.154362416107383,"bistable",393.18,0.69,2.1,2578.82,0.01
"1448",304.904362416107,0.154362416107383,"bistable",392.94,0.69,2.09,2564.19,0.01
"1449",304.96677852349,0.154362416107383,"bistable",392.68,0.69,2.09,2549.47,0.01
"1450",305.029194630872,0.154362416107383,"bistable",392.39,0.69,2.09,2534.64,0.02
"1451",305.091610738255,0.154362416107383,"bistable",392.07,0.68,2.09,2519.67,0.02
"1452",305.154026845638,0.154362416107383,"bistable",391.7,0.68,2.09,2504.52,0.02
"1453",305.21644295302,0.154362416107383,"bistable",391.28,0.68,2.08,2489.13,0.02
"1454",305.278859060403,0.154362416107383,"bistable",390.8,0.68,2.08,2473.46,0.02
"1455",305.341275167785,0.154362416107383,"bistable",390.25,0.68,2.08,2457.41,0.02
"1456",305.403691275168,0.154362416107383,"bistable",389.61,0.68,2.07,2440.87,0.02
"1457",305.46610738255,0.154362416107383,"bistable",388.84,0.68,2.07,2423.69,0.02
"1458",305.528523489933,0.154362416107383,"bistable",387.92,0.68,2.06,2405.68,0.03
"1459",305.590939597315,0.154362416107383,"bistable",386.8,0.67,2.05,2386.51,0.03
"1460",305.653355704698,0.154362416107383,"bistable",385.41,0.67,2.04,2365.76,0.03
"1461",305.715771812081,0.154362416107383,"bistable",383.61,0.67,2.03,2342.7,0.03
"1462",305.778187919463,0.154362416107383,"bistable",381.22,0.67,2.01,2316.18,0.04
"1463",305.840604026846,0.154362416107383,"bistable",377.88,0.67,1.99,2284.08,0.05
"1464",305.903020134228,0.154362416107383,"bistable",372.85,0.66,1.96,2242.1,0.06
"1465",305.965436241611,0.154362416107383,"bistable",364.39,0.66,1.9,2179.84,0.08
"1466",306.027852348993,0.154362416107383,"bistable",346.34,0.65,1.78,2061.27,0.12
"1467",306.090268456376,0.154362416107383,"bare",0,0.14,0,118.76,1.15
"1468",306.152684563758,0.154362416107383,"bare",0,0.14,0,118.03,1.15
"1469",306.215100671141,0.154362416107383,"bare",0,0.14,0,117.3,1.15
"1470",306.277516778523,0.154362416107383,"bare",0,0.14,0,116.58,1.15
"1471",306.339932885906,0.154362416107383,"bare",0,0.14,0,115.86,1.15
"1472",306.402348993289,0.154362416107383,"bare",0,0.14,0,115.14,1.15
"1473",306.464765100671,0.154362416107383,"bare",0,0.14,0,114.43,1.15
"1474",306.527181208054,0.154362416107383,"bare",0,0.14,0,113.72,1.15
"1475",306.589597315436,0.154362416107383,"bare",0,0.14,0,113.02,1.15
"1476",306.652013422819,0.154362416107383,"bare",0,0.14,0,112.32,1.15
"1477",306.714429530201,0.154362416107383,"bare",0,0.14,0,111.63,1.15
"1478",306.776845637584,0.154362416107383,"bare",0,0.14,0,110.94,1.15
"1479",306.839261744966,0.154362416107383,"bare",0,0.14,0,110.25,1.15
"1480",306.901677852349,0.154362416107383,"bare",0,0.14,0,109.57,1.15
"1481",306.964093959732,0.154362416107383,"bare",0,0.14,0,108.89,1.15
"1482",307.026510067114,0.154362416107383,"bare",0,0.14,0,108.21,1.15
"1483",307.088926174497,0.154362416107383,"bare",0,0.14,0,107.54,1.15
"1484",307.151342281879,0.154362416107383,"bare",0,0.14,0,106.87,1.15
"1485",307.213758389262,0.154362416107383,"bare",0,0.14,0,106.21,1.15
"1486",307.276174496644,0.154362416107383,"bare",0,0.14,0,105.55,1.15
"1487",307.338590604027,0.154362416107383,"bare",0,0.14,0,104.9,1.15
"1488",307.401006711409,0.154362416107383,"bare",0,0.14,0,104.24,1.15
"1489",307.463422818792,0.154362416107383,"bare",0,0.14,0,103.6,1.15
"1490",307.525838926174,0.154362416107383,"bare",0,0.14,0,102.95,1.15
"1491",307.588255033557,0.154362416107383,"bare",0,0.14,0,102.31,1.15
"1492",307.65067114094,0.154362416107383,"bare",0,0.14,0,101.67,1.15
"1493",307.713087248322,0.154362416107383,"bare",0,0.14,0,101.04,1.15
"1494",307.775503355705,0.154362416107383,"bare",0,0.14,0,100.41,1.15
"1495",307.837919463087,0.154362416107383,"bare",0,0.14,0,99.79,1.15
"1496",307.90033557047,0.154362416107383,"bare",0,0.14,0,99.17,1.15
"1497",307.962751677852,0.154362416107383,"bare",0,0.13,0,98.55,1.15
"1498",308.025167785235,0.154362416107383,"bare",0,0.13,0,97.93,1.15
"1499",308.087583892617,0.154362416107383,"bare",0,0.13,0,97.32,1.15
"1500",308.15,0.154362416107383,"bare",0,0.13,0,96.71,1.15
"1501",298.85,0.160402684563758,"seagrass",406.04,0.79,2.22,4410.83,0.01
"1502",298.912416107383,0.160402684563758,"seagrass",406.04,0.79,2.22,4388.04,0.01
"1503",298.974832214765,0.160402684563758,"seagrass",406.05,0.79,2.22,4365.36,0.01
"1504",299.037248322148,0.160402684563758,"seagrass",406.05,0.79,2.22,4342.8,0.01
"1505",299.09966442953,0.160402684563758,"seagrass",406.06,0.79,2.22,4320.37,0.01
"1506",299.162080536913,0.160402684563758,"seagrass",406.06,0.79,2.22,4298.05,0.01
"1507",299.224496644295,0.160402684563758,"seagrass",406.07,0.79,2.22,4275.85,0.01
"1508",299.286912751678,0.160402684563758,"seagrass",406.08,0.79,2.22,4253.77,0.01
"1509",299.34932885906,0.160402684563758,"seagrass",406.08,0.78,2.22,4231.81,0.01
"1510",299.411744966443,0.160402684563758,"seagrass",406.09,0.78,2.22,4209.96,0.01
"1511",299.474161073826,0.160402684563758,"seagrass",406.09,0.78,2.22,4188.23,0.01
"1512",299.536577181208,0.160402684563758,"seagrass",406.09,0.78,2.22,4166.62,0.01
"1513",299.598993288591,0.160402684563758,"seagrass",406.1,0.78,2.22,4145.12,0.01
"1514",299.661409395973,0.160402684563758,"seagrass",406.1,0.78,2.22,4123.73,0.01
"1515",299.723825503356,0.160402684563758,"seagrass",406.11,0.78,2.22,4102.46,0.01
"1516",299.786241610738,0.160402684563758,"seagrass",406.11,0.78,2.22,4081.3,0.01
"1517",299.848657718121,0.160402684563758,"seagrass",406.11,0.78,2.22,4060.25,0.01
"1518",299.911073825503,0.160402684563758,"seagrass",406.12,0.78,2.22,4039.31,0.01
"1519",299.973489932886,0.160402684563758,"seagrass",406.12,0.77,2.22,4018.48,0.01
"1520",300.035906040268,0.160402684563758,"seagrass",406.12,0.77,2.22,3997.77,0.01
"1521",300.098322147651,0.160402684563758,"seagrass",406.12,0.77,2.22,3977.16,0.01
"1522",300.160738255034,0.160402684563758,"seagrass",406.13,0.77,2.22,3956.66,0.01
"1523",300.223154362416,0.160402684563758,"seagrass",406.13,0.77,2.22,3936.27,0.01
"1524",300.285570469799,0.160402684563758,"seagrass",406.13,0.77,2.22,3915.99,0.01
"1525",300.347986577181,0.160402684563758,"seagrass",406.13,0.77,2.22,3895.81,0.01
"1526",300.410402684564,0.160402684563758,"seagrass",406.13,0.77,2.22,3875.74,0.01
"1527",300.472818791946,0.160402684563758,"seagrass",406.13,0.77,2.22,3855.78,0.01
"1528",300.535234899329,0.160402684563758,"seagrass",406.13,0.77,2.22,3835.92,0.01
"1529",300.597651006711,0.160402684563758,"seagrass",406.13,0.76,2.22,3816.16,0.01
"1530",300.660067114094,0.160402684563758,"seagrass",406.13,0.76,2.22,3796.51,0.01
"1531",300.722483221477,0.160402684563758,"seagrass",406.13,0.76,2.22,3776.96,0.01
"1532",300.784899328859,0.160402684563758,"seagrass",406.13,0.76,2.22,3757.51,0.01
"1533",300.847315436242,0.160402684563758,"seagrass",406.13,0.76,2.22,3738.16,0.01
"1534",300.909731543624,0.160402684563758,"seagrass",406.13,0.76,2.22,3718.92,0.01
"1535",300.972147651007,0.160402684563758,"seagrass",406.12,0.76,2.22,3699.77,0.01
"1536",301.034563758389,0.160402684563758,"seagrass",406.12,0.76,2.22,3680.73,0.01
"1537",301.096979865772,0.160402684563758,"seagrass",406.12,0.76,2.22,3661.78,0.01
"1538",301.159395973154,0.160402684563758,"seagrass",406.12,0.76,2.22,3642.93,0.01
"1539",301.221812080537,0.160402684563758,"seagrass",406.11,0.75,2.22,3624.18,0.01
"1540",301.284228187919,0.160402684563758,"seagrass",406.11,0.75,2.22,3605.53,0.01
"1541",301.346644295302,0.160402684563758,"seagrass",406.1,0.75,2.22,3586.97,0.01
"1542",301.409060402685,0.160402684563758,"seagrass",406.1,0.75,2.22,3568.51,0.01
"1543",301.471476510067,0.160402684563758,"seagrass",406.09,0.75,2.22,3550.14,0.01
"1544",301.53389261745,0.160402684563758,"seagrass",406.09,0.75,2.22,3531.87,0.01
"1545",301.596308724832,0.160402684563758,"seagrass",406.08,0.75,2.22,3513.69,0.01
"1546",301.658724832215,0.160402684563758,"seagrass",406.07,0.75,2.22,3495.61,0.01
"1547",301.721140939597,0.160402684563758,"seagrass",406.06,0.75,2.22,3477.62,0.01
"1548",301.78355704698,0.160402684563758,"seagrass",406.06,0.75,2.22,3459.72,0.01
"1549",301.845973154362,0.160402684563758,"seagrass",406.05,0.74,2.22,3441.91,0.01
"1550",301.908389261745,0.160402684563758,"seagrass",406.04,0.74,2.22,3424.19,0.01
"1551",301.970805369128,0.160402684563758,"seagrass",406.03,0.74,2.22,3406.56,0.01
"1552",302.03322147651,0.160402684563758,"seagrass",406.01,0.74,2.22,3389.02,0.01
"1553",302.095637583893,0.160402684563758,"seagrass",406,0.74,2.22,3371.56,0.01
"1554",302.158053691275,0.160402684563758,"seagrass",405.99,0.74,2.22,3354.2,0.01
"1555",302.220469798658,0.160402684563758,"seagrass",405.98,0.74,2.22,3336.92,0.01
"1556",302.28288590604,0.160402684563758,"seagrass",405.96,0.74,2.22,3319.73,0.01
"1557",302.345302013423,0.160402684563758,"seagrass",405.95,0.74,2.22,3302.62,0.01
"1558",302.407718120805,0.160402684563758,"seagrass",405.93,0.74,2.22,3285.6,0.01
"1559",302.470134228188,0.160402684563758,"seagrass",405.91,0.73,2.22,3268.66,0.01
"1560",302.53255033557,0.160402684563758,"seagrass",405.89,0.73,2.21,3251.8,0.01
"1561",302.594966442953,0.160402684563758,"seagrass",405.87,0.73,2.21,3235.03,0.01
"1562",302.657382550336,0.160402684563758,"seagrass",405.85,0.73,2.21,3218.34,0.01
"1563",302.719798657718,0.160402684563758,"seagrass",405.83,0.73,2.21,3201.73,0.01
"1564",302.782214765101,0.160402684563758,"seagrass",405.81,0.73,2.21,3185.19,0.01
"1565",302.844630872483,0.160402684563758,"seagrass",405.78,0.73,2.21,3168.74,0.01
"1566",302.907046979866,0.160402684563758,"seagrass",405.76,0.73,2.21,3152.36,0.01
"1567",302.969463087248,0.160402684563758,"seagrass",405.73,0.73,2.21,3136.06,0.01
"1568",303.031879194631,0.160402684563758,"seagrass",405.7,0.72,2.21,3119.84,0.01
"1569",303.094295302013,0.160402684563758,"seagrass",405.67,0.72,2.21,3103.69,0.01
"1570",303.156711409396,0.160402684563758,"seagrass",405.64,0.72,2.21,3087.62,0.01
"1571",303.219127516779,0.160402684563758,"seagrass",405.6,0.72,2.21,3071.61,0.01
"1572",303.281543624161,0.160402684563758,"seagrass",405.57,0.72,2.21,3055.68,0.01
"1573",303.343959731544,0.160402684563758,"seagrass",405.53,0.72,2.21,3039.82,0.01
"1574",303.406375838926,0.160402684563758,"seagrass",405.49,0.72,2.21,3024.03,0.01
"1575",303.468791946309,0.160402684563758,"seagrass",405.44,0.72,2.21,3008.3,0.01
"1576",303.531208053691,0.160402684563758,"seagrass",405.4,0.72,2.21,2992.64,0.01
"1577",303.593624161074,0.160402684563758,"seagrass",405.35,0.71,2.21,2977.04,0.01
"1578",303.656040268456,0.160402684563758,"seagrass",405.3,0.71,2.21,2961.51,0.01
"1579",303.718456375839,0.160402684563758,"seagrass",405.24,0.71,2.21,2946.03,0.01
"1580",303.780872483221,0.160402684563758,"seagrass",405.18,0.71,2.21,2930.62,0.01
"1581",303.843288590604,0.160402684563758,"seagrass",405.12,0.71,2.21,2915.26,0.01
"1582",303.905704697987,0.160402684563758,"bistable",405.05,0.71,2.21,2899.95,0.01
"1583",303.968120805369,0.160402684563758,"bistable",404.98,0.71,2.21,2884.7,0.01
"1584",304.030536912752,0.160402684563758,"bistable",404.9,0.71,2.21,2869.49,0.01
"1585",304.092953020134,0.160402684563758,"bistable",404.82,0.71,2.21,2854.33,0.01
